Author,Date,Rating,ReviewText,ReviewSource,IsLocalGuide,Review Count,PhotosCount,Likes,PhotoCount),PhotoURLs,HasOwnerResponse,OwnerResponse
Khuyen Vu,N/A,,"Becamex International Hospital is a 1,200-bed general care hospital located in Lai Thieu Ward, Thuan An District, Binh Duong Province. We are committed to proudly care for the community’s health, and we offer a high quality of medical services and specialist care to the community in Binh Duong and local areas.",Google,True,4,30,2,0,,False,
Student Alex,N/A,,They dont allow health report forms from companies or other institutes. I was extremely dissapointed of their inflexibility. …,Google,True,14,23,3,0,,False,
mến trịnh,N/A,,"Convenient service & affordable price, if you have plan, you should call to reserve the time.",Google,True,15,0,1,0,,False,
Thuan Phan,N/A,,Bv okie,Google,False,1,0,1,0,,False,
Sophie Nguyễn,N/A,,A super clean hospital. All the services are easy and fast.,Google,True,19,31,2,0,,False,
Ann Fan,N/A,,The worst reservation I have ever known.,Google,False,3,1,2,0,,False,
Long Phi,N/A,,More modern  equipments and people are very friendly .,Google,True,50,21,2,0,,False,
Lucas Peng,N/A,,"Good medical conditions, good environment, good attitude",Google,True,37,34,2,0,,False,
DOAN Vlogs,N/A,,Ok,Google,False,3,3,0,0,,False,
NguyensonDigital,N/A,,Good. Cheap price 👍 …,Google,False,224,0,2,0,,False,
thaitam bui,N/A,,I like,Google,False,2,0,0,0,,False,
Đấu Thách,N/A,,good,Google,False,4,1,0,0,,False,
Tuyen trinh truong,N/A,,ok,Google,True,134,0,1,0,,False,
Hoang Long,N/A,,ok,Google,False,158,7,0,0,,False,
Phúc Nguyễn Chí,N/A,,Vip@@@,Google,False,96,26,0,0,,False,
Dr. Aquarius,N/A,,First sign is okay.,Google,True,624,382,1,0,,False,
Văn Lộc Võ,N/A,,The international hospital,Google,False,95,17,1,0,,False,
JadeS Hoàng,N/A,,"The facilities are impressive.

But the operating hours are very crazy, closing at 4pm. If you don't make an …",Google,True,106,269,1,0,,False,
Ba Pham,N/A,,"Private hospital but quite similar to a public hospital.
Crowded, long wait for orders.
The doctor did not examine as enthusiastically as expected and did not advise …",Google,True,117,553,2,0,,False,
Tô Quốc Cường,N/A,,"Oh my god, I went to a private hospital to get service but received the public hospital style. My wife registered by phone to make an appointment for back pain, when she arrived she was registered for surgery, the staff even scolded her for …",Google,True,10,44,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DtE6N4qhRgMW03K2fPHgWmcU0RaAlvGUlKRmuq8Yyw7UZ7YMh4_yhwExF7BK_BuS_pAQWVw4ugWESJC16pg2mSyXj6e29pKHeKRhHX7iU6B6z_ef4Nn1jog682PFnc__okbxAlww=w600-h450-p,False,
Linh Dương,N/A,,"The hospital reviewed the hospital's personnel attitude and medical examination procedures. The nameplate changed 4-5 times but my family member's name was still on it. When I came to pick up the medicine, I was told it had the same name, …",Google,False,3,6,4,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90Dhx1tDexzgAXXUXxJSrVfLwPI4c2qcQBevM8Il0JON41JkWM5KsJT4Gb2NoqEZLJ_5tLCW9hd9E6JLzG0FO-viTll36E48tzKHc1yvgMBJdHRG-d9uzJqeJHaLTc2jhMDxda0S=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DFt8nFB5IZ_i7-dWheYcCLOnemNuHmFb7-5r3yEFgsjZ-i5oCridrTWp86KAI4OqdrnqXQNHyUVR7LblikJcogVRsXri3kMk8p4z6Du8suhazSnajAnjwyZTA_8y6hLKQgdrKB=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A-bI0RePkj7jtQUtGDay-sGVEg02qENWOQGCKwx-Wxz0B3qfxnyH5-mLggcwyw1kHBT7GQNavS08Xowa1mjOOFSojihn-a91EZ41ORLnkJoVqoWL1C9KNV5O6enfiVYwOriAbY=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90C-UNzQaEWJJFXPL3PKRO10QbT772Yhwg_uvfrBfGgQy-HZXwde2cImxjvMm_bMD4dXapwGWcgIucO6sPmXciUBkN7fAGk9TFRgI85BYcu8rgF_UoV1L3t9dW0iiSlziHqKNGNECQ=w300-h225-p",False,
Ánh Võ,N/A,,"Doctor Lai Quoc Thai - The man who brought a new life to my mother.

In the past few years, my mother has suffered from chronic rheumatoid arthritis, …",Google,False,3,1,1,0,,False,
Quý Vũ,N/A,,"The story was 1 year ago, now I have the chance to tell it again.
Overall assessment is ok because it is an international hospital, the room is clean, security is good, service is ok. …",Google,False,5,3,1,0,,False,
Gia Hoai Bao Dinh,N/A,,"Having a tooth extracted at this hospital is so scary, saving on anesthesia is almost like having a live tooth extracted. Dentist L***, avoid her if you don't want to experience having a live tooth extracted like I did a few days ago. Best regards",Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DDMvREKhzHKTaTti53qaFOVS5eCCAOIjwspKtpdQRG2oJVDGDLE5cE6hzQ3oGQBd_ZasxuAhSDhxnCo9543f4HLQcsq_kk7fTCPr_rB5r9gyhwClg6-PRenI6kc4T8xvIems839w=w600-h450-p,False,
leba nhat,N/A,,"The hospital allows online appointment booking in advance. Even though I arrived on time, the staff said I was late and had to postpone the appointment time by 60 minutes. So online appointment booking is meaningless. The hospital is a crap business.",Google,False,2,0,1,0,,False,
chanh be,N/A,,"The staff has a very unpleasant attitude. It's a pity that the two words ""international"" are still worse than small hospitals.",Google,False,5,3,0,0,,True,"Hello, 
Thank you for your review. Please provide your phone number/email or call the hotline 02743 681681 (press 1) so that the hospital can find out more information … More"
Hong Dinh,N/A,,"Coming to Becamex for a medical examination, I was satisfied with the expertise of the doctors and the dedication of the medical staff. But just a few minutes of contact with the security team was enough to understand why the customer …",Google,False,1,0,0,0,,False,
Unha1704 Un,N/A,,"Clean hospital, good doctors, gentle and polite nurses, I just had colon surgery, very satisfied",Google,False,1,1,2,0,,False,
Đoan Hà,N/A,,"Unacceptable with the queue numbering process. Too long. Tired of waiting. After so many years, still no change.",Google,False,3,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BG8XC57plftcxIZd9hdioki_gvE99l_K4SRxS_Sn7JYRHUSDreu52RAUbo2PWyLN_yB9R2Ce4GIn545hYTsg066WSH8tcuxhgi7eotqXp-TQd2wHGynukrhFbpFWg0OQTrhBWN=w600-h450-p,False,
Minh Nim,N/A,,"-INTERNATIONAL HOSPITAL BUT LOCAL-
Hospital problems:
1. The attitude of the staff and cashier is not patient and gentle. Somewhat of …",Google,False,5,3,1,0,,False,
Thúy Mai Xuân,N/A,,"Working is not scientific at all. From the beginning, people who have made an appointment. Come early and wait for me, I'm afraid I'll miss it, but those who come slowly and leisurely are just let in. I wonder why I made an appointment at …",Google,False,2,0,1,0,,False,
Danh Lê,N/A,,"I often go to this hospital but it is getting worse. Apart from the infrastructure, everything else about this hospital is bad …",Google,True,15,3,0,0,,False,
My Nguyễn,N/A,,"The hospital has INTERNATIONAL facilities, but the procedures, operations, and attitudes are a bit more comparable to district hospitals.",Google,True,1,0,0,0,,False,
Nhật Mai Hoàng,N/A,,"Advantages: Good Hospital Service, Good Infrastructure
Disadvantages: Not Good Doctors, the surgical wound was inflamed, the baby was examined and said everything was normal, but on the day of discharge, they said …",Google,False,2,0,1,0,,True,"Hello, 
Thank you for your review. We hope you will provide your phone number/email or call the hotline 02743 681681 (press 1) so that the hospital can find out more … More"
LONG,N/A,,"You should change the appointment time through the hotline. 
Called from 7:30 to 8:10 continuously 24 calls without anyone answering. Is this a lack of responsibility in management or leadership letting employees do whatever they want?",Google,False,1,4,0,0,,True,"Hello,
The call center is scheduled to work from 7:30 am. Saturday morning is the busiest time of the week so the call center is sometimes overloaded. Please call 02743681681 (press 2) for instructions and support in this case.
Best regards."
Account Google,N/A,,"Hospital rates say it all. This hospital is only suitable for adults and the elderly for examination, surgery and treatment. As for children, you should not because the doctor's diagnostic expertise is something that is very unlucky in this …",Google,False,4,0,0,0,,False,
ngan le,N/A,,"The number of patients is not too crowded, equal to a part of the University of Medicine and Pharmacy Hospital, but the working process is quite time-consuming. In particular, there was one time when I arrived at 3:30 pm and the reception desk refused, saying it was too late. I give up.",Google,False,5,1,0,0,,False,
Tuệ Khang Trần,N/A,,"Bad, the staff work very leisurely, the hospital has too many cumbersome procedures, this hospital is only for the elderly who do nothing
Otherwise, coming here is definitely here all day
Waste of time😡😡😡😡 …",Google,False,6,3,1,0,,False,
Mỹ Trân,N/A,,The cashier counter asked me to fill in the billing information and then closed the counter while I stood for 30 minutes and the billing area did not give any instructions.,Google,True,39,672,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90A_CPASIRiYxEoFzUDmEADq-PDGwnQ1eW43yCoE8izqWd1sJGU_MUV_2pyAe0k6lM7r78DLi2lCrSzszBsODCqGODLl7ISOlZNfYfxU8B5DVrXEmztX5s2rUXhvP-6aPnSSLuXuGw=w600-h450-p,False,
Ly Hà,N/A,,"The hospital is spacious and clean, rated 2 stars for the doctor and assistant, the doctor was not enthusiastic. When I took an x-ray, I was asked to get the results at the clinic. When I went to the clinic, I was told to return the results …",Google,False,1,3,0,0,,False,
Thi Văn,N/A,,"Making the patient wait too long, the doctor did not inform the patient anywhere",Google,False,2,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90C9TrP-PQ8qZFIv6zGsXgBngAVypaDXZ6Tw2IDnqN6oJw6xheGafJB1AU1glZK-UG_ziuHYZ1kSheYPvm2MRZF9DbQyajfE_Pv65fiqOrsDCGDJC4a98M-xDx8zwRsCCgWKtrOU=w600-h450-p,False,
tmln,N/A,,Hospital director falsified medical records. Everyone should consider this when visiting here 🙂 …,Google,False,3,0,1,0,,False,
Tiền Lê,N/A,,"I would like to give my opinion, I have been here for check-ups a few times and intend to register to give birth here. The doctors, nurses and staff are lovely, but the room for measuring fetal heart rate is a bit difficult, the first time …",Google,True,14,2,0,0,,False,
Thanh Lê,N/A,,"Going to the hospital to pay 5-6 million and thinking about asking for money from the cashiers, working in the service industry but talking worse than a child, you should reconsider your personality, especially the lady sitting in Area B wearing big sister glasses but she is not smart.",Google,False,3,0,1,0,,False,
Đan Ngô,N/A,,"The hospital is very clean and professional but still needs to be improved.

It must be said that the hospital is clean and professional from every step …",Google,True,269,117,20,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DQC9lciQ7ClTZaMqMWoU6VNQRnlSXnEqQv6HsJuqO73W1SzCFcuNF059iRVfd-vtkNnGU_le9I9664ENtU1B3eJ5pYJ2x7Voi686hed5LfVGoANiXRORgRJz6bInpHP_g1WWSFfg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DO7adKR1dMgWYLrg4tfXTzXM3K_BBkuxYgfxN-fOu-Jys-AYrTCU1gZU0wT6cybNwn3JiRkG2fAUOfG4ebkw0A5Y11337VgIY8SFW-WMDGiplsSEkWhjfEBYtmIVstjlLKuH1c=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BLxD6c5-9zB_NrkyiZ0RQnwoqsCGVadep2I4uiDzG8iYExZTnrN64oCg3TRFicK4J7spiXVINzbHJdPlWDLsu-wqKWPv126HcISUBgaYbhMSoqPf8u55HLM5YrlERCGvFDJ549nQ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DLTHxQzbGOv_juP-FyIeDt_z2W6FV2R5fnsewVBYd4HDfEtGGfp9-T7g8fhTBh5q8U-InaCjrqGhe8o_zweCgMDYoaeCDqUypyHGeNrgqJsYU9CKOKC47bNG-eKk9yZMpcen0s=w300-h225-p",False,
Giau Do,N/A,,"If you have a cold, cough, runny nose... you can come here for a check-up to experience an international hospital: spacious space, quite new and modern equipment, clean looking... however the main thing about a hospital is the quality of …",Google,False,1,0,0,0,,False,
Lan Nguyen,N/A,,The doctors and nurses in the internal medicine department are very attentive and enthusiastic. The nurses talk nicely. Thank you to the doctors and nurses in the internal medicine department for treating and taking care of me until I am cured.,Google,False,1,0,1,0,,False,
Sang Thanh,N/A,,"Today, I went to the internal medicine department on May 30, 2025. I met the assistant who always jumped into the doctor's throat. Before the doctor could finish his sentence, she interrupted what the doctor said. People who went to the …",Google,False,1,0,0,0,,False,
Hiền Lê thị,N/A,,Internal Medicine Department: Doctors and nurses are enthusiastic and cheerful.,Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AB1zS05RR0oE4fM2v77IdsRuhnZRPKJmq8hLNzajxFt5EJDQXf6e7jq-sC0s1vGCCSK-4DlP1KqH62vK6SJJENHcrtxZEPcrCVllgJHSdIg3UI6AaDxZ6zdF6vFH7zHe-Z-_uJ=w600-h450-p,False,
Yến Đỗ,N/A,,"Although it has the reputation of being an ""International"" medical facility, it does its work carelessly. When an incident occurs, it is only diagnosed that it is a rare event without knowing the cause. Is it because expertise is limited? …",Google,False,6,3,0,0,,False,
Nguyễn Thị Ngọc Hiếu,N/A,,"The hospital does not issue invoices to patients
I have made a form to request documents when leaving the hospital. However, the hospital did not give the invoice …",Google,False,2,0,0,0,,False,
Minh Minh,N/A,,"Service quality was quite bad, arrived on time, was understanding and waited for quite a long time. After waiting for a long time, I realized there was no doctor in the clinic. The doctor's assistant went in and out of another room to talk, …",Google,False,1,0,0,0,,False,
Tài Thanh,N/A,,It's as hot as a furnace... I asked the nurse to turn on the machine and said the air conditioner was broken... I'm so tired I can't sleep. Let's sit down and rate 1 star. How are you?,Google,False,2,2,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Be80pVDcQLmmWnhPeKvxmiPwQV21dwxbnMd-3lHmBkBbwYvrFjoiXENjbmgeb9jlugs6Nl4aEfznDWT0lmzuzm6Ez-YVa_BE6OxS5JO58UMlZaq_TcnnCCeeYrtcoInbAvaoU=w600-h450-p,False,
Minh Dang,N/A,,"Despite being an international hospital, the registration process was not well organized. There were only 3 registration counters open, patients had to wait in line 😂😂😂. Why not distribute registration to departments to make it faster? …",Google,True,437,225,2,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BZYo1V3an9PV7ZdMo3dzoyMLvWsk0XeWk6kVdTdK6qEgETGMxDIlqU7Fh0HtdbhdiFUeNB_6E09iOpcy2wK0dkUWSMRg7Ot0JF3-i3wNQFDJ2TONY85ZoITeoOU1dgIkFVmVNG=w600-h450-p,False,
P-Tuấn,N/A,,"The registration process is very bad, from calling to order to buying medicine:
- When I call to make an appointment, I'm asked to read the patient's code 😁 (crazy) …",Google,True,29,18,2,0,,False,
Trang Phạm,N/A,,"If you are seriously ill, don't come or you will get something bad @@
MEDICAL EXAMINATION PROCESS IS LIKE QQ.
I made an appointment 2 days in advance, then at 8 o'clock I was told I was late …",Google,True,245,192,0,0,,False,
Thảo Đỗ,N/A,,"I don't know how the medical examination and treatment here are, but I will review the delivery service. I gave birth here 2 months ago. …",Google,False,4,1,7,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DgsDJCq80uyjWKpoXtNHm0MvNHwA6CvScUGQ-PkIVNcEq3KPMZ1mOsGcEV_RckvtPv0KhTokqOAzPys4FrNnwFsa2dfTeokXollVtfzCIRoyGG0iswBrNtI11sl6F4nNiI4NMB=w600-h450-p,False,
Phước Hiếu nguyễn,N/A,,"Poor quality hospital. It smells like pork bran. Clinic staff are not on duty in the room, patients measure their own temperature, weight, and height. The first time I didn't know the way, I went to the cashier in area B to issue an invoice …",Google,False,2,1,0,0,,False,
Jessie Dang,N/A,,EXTREMELY BAD!!!! The International Hospital is still inferior to a popular hospital. Having money here does not necessarily mean being treated like a patient. The patients who came to the clinic searched and searched until they found …,Google,False,4,2,0,0,,False,
My Nguyễn,N/A,,"Paying me back for a check-up I don't know what's wrong is all a scam to get insurance money for the check-up, which is better than the services of other hospitals.",Google,False,2,0,0,0,,False,
Quốc Toàn,N/A,,"I was examined twice at the hospital. Everything is ok. If you go to the doctor without a blood test, you should go in the afternoon because there will be fewer people and the examination will be faster.",Google,True,35,162,5,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BPreVapeSboERC9hQVhnNQgRSPLzupj9m69zyz7kpkPx-TgaqBJa-npp6qXTFEq8OQ6sHMFIycRlU7RQUF1s-nVNae2w2R6ZwuDDY_I8jA5HVnp_RLul38LjOzyhYBZhsLb6-f=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DZ9H2--c9qFRUvctv8TFQ9VfcoLdlEOh_WIE8rAmLe6HWDc7UbOohc-r7-3AObXtXljJd9dukVD4wyxNTT6IgTsUfMzjz8CWbR3ZwB78GLMKxe1BgB7bNiHqSpU6uPxDpkYdzn=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CYkTMOAi8azUq-vtN_MmDio5zdgaumoHdUO2V2V0VMkof_YWszDrc_78GaDQQW1McJ5hF3zScjrq2JOK8PXCWHE2qdGejrYy5q4-GsNjZqQFQGXfQWdmLwI73NU-3wGecDAarL-A=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BDgRcLm6w_-oyofIA7-1rdR0Pw84W8U4-YgrceznnzkX0Hmv9WMtDPF2rNEPRVUVUCs9vL-8adVWsZ0BWd7K6vTmxfbGonUyn-962nlND0iSYYS0ztQ4WOuBwj-zkNKGF3BXtv=w300-h225-p",False,
Phụng Thiên,N/A,,"The examination procedures were not clearly guided, and the private hospital's attitude was too poor. After the examination, I did not receive the invoice immediately. I was scheduled to send the invoice via email within 24 hours but it was …",Google,True,25,21,0,0,,False,
Ngọc Nguyễn Thị Bích,N/A,,"Cannot be satisfied at all. Traveled far away to get examined, and when they arrived they were told there was no more number, no examination. While not announcing the end of the examination time, not announcing the end of the examination …",Google,False,7,2,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DejaTxkFFX-03UkrwhJV_iSqUSYN1xWRdxvkUIBev_863GXNG2bmOxzMWp2y86LsF-0hHHvMG_lYciwGkg1yrtdgvKDwc8D95tMR-C2UoC_7JuhuXjK8VWRkLtzQ6QCilsrzM=w600-h450-p,False,
Long Hồ,N/A,,Just waiting for the results took a long time. More than 2 hours and still no results!!!!!!! People who come later get them first??? What kind of hospital is this??????,Google,False,1,0,0,0,,False,
My Trà,N/A,,"At 8:00 a.m. I went to the hospital to be examined, but the security guard called me out of numbers and told me to come back in the afternoon. Even if you arrive early, you will still be sent home, because the hospital only prioritizes …",Google,False,3,1,0,0,,False,
Thị Thanh Mơ Lại,N/A,,"I chose to give birth here because of the enthusiasm of the doctors and midwives. The hospital is spacious, airy, and quite clean. During my stay at the hospital, I was taken care of wholeheartedly by the doctors and nurses. I am especially …",Google,False,1,0,0,0,,False,
Linh Vuong,N/A,,"Come and bow to the attitude of the cashier at counter number 1 :)))
Appointment made for 1:30 p.m. At 1:10 p.m., I kept saying it was late. What kind of late is late???? Then I booked the examination time again and booked it …",Google,True,7,14,0,0,,False,
Thủy Nguyễn,N/A,,"The nursing assistant who interacted with the patient was very nice. On the contrary, there was a nurse and a security guard who spoke tactlessly and angrily, threatening to lose the treatment of public hospitals, saying to give advice to patients and their families who were tired and chose services but also heard bad words.",Google,False,1,0,0,0,,False,
Quang Nguyen,N/A,,"The place to register for medical examination and treatment is very professional, dedicated, the team of doctors and staff are friendly, the hospital is spacious, airy, very clean, everyone should choose it when seeing a doctor.",Google,True,30,176,6,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DfhxlpBAbKHqwjTUTOODh-52-1eBR6MllErLpJSOc6rziECdXoSV0CUgjVPeDLx5HJgdcpJMA_k5Xd9L4PAp_6gskn1tm7rTYQW7cWMMdZO8_atUERK3mTFOOkgFHlelSimpMu=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AjgClvGn9ujXwl6l1m8g1XLbkllvqKlEa4OtAhfZjLSdL401rqgcznabo-xSZm21sTw67DTcv68xSCg_rXpyZTeGK0l8L45xLJ11HHypa9RYqw1taWcNGPxRz2AyuWr-zKgLBIpA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DYdRJVuYmRLEucU3EangQpXI4RihwP0BvYf6PO_Zf16B4nbgamoktiVTQ_Cyku7ae4RIcsRlY8IIl1gvXNQX1pMXReRbAfHHqfktSmArR490-FHF69ipdTbwReKhLDaqAKtwM=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BqfNXfvdLB4N5IYB-AYoeQ-MeTInVVSWNIBXpsKeeZNK__5OH7Hv7mRwvbbiKDAJ37NphOFWi04bqHWmSNMNTixkBCvz6Q0cS861hcLLp7dkw9Oc9IyfruvluGI1hl073cIEz38A=w300-h225-p",False,
sun NA,N/A,,"At first, I felt very confused why a big hospital has Van hoe Van hoe like Ba Danh pagoda
! Turns out now we know the reason! Doctors talk about hating nurses because the …",Google,True,51,155,40,0,,False,
Hien Ha van,N/A,,"Waiting too long. If there are many patients, the doctor and clinic must be arranged, or if the patient cannot be examined in time, they will refuse to receive the patient and make an appointment for another day so that the patient can go …",Google,False,2,1,0,0,,False,
hanh ngoc,N/A,,"I've never seen a hospital with the name QT where the customer service staff is extremely bad, speaks rudely, I'm lucky to have just called to ask, but when I entered the place and talked like that, I filmed a clip clearly showing how QT Hospital talks to customers 🥶🥶😡😡😡😡 …",Google,False,1,1,0,0,,False,
Antoine Nguyen,N/A,,Private hospitals are much slower than public hospitals. Went for a general checkup but waited too long because of a lack of doctors.,Google,False,6,1,6,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DSAnUVMwEoxlCakOS4Cusl6FQ3aZUsxArUbDfG9C4HMIpZty-CTeI5X-T9CUum7HvKU0n4Xl3NMzlZVRrD_uaWMuLTxNi_ttmfkXtByWrZHTUuRlTbZgddItjhbXwxhzN1yJVV=w600-h450-p,False,
Meo Meo,N/A,,I took the exam at 8am and went to ultrasound room 4 and waited until 11am but still didn't get an ultrasound while some doctors kept going back and forth and then went into the room and closed the glass door even though there was no patient in there. They never came back. The staff talked like they were talking to each other.,Google,False,1,1,12,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90D9igdHG4cAZJYB4x0-XB1M7eevNmYaMU_hrf8TwezS1ROYqcew_vAFEThCqYJjF5WkAYoCo7wPvyJxH0vq7CQNRqoZe2rjuo50PbAeYfKzQ9aWA9-krLy69IEvN4BAuEPgXQrE=w600-h450-p,False,
Crystal Candy,N/A,,"Examination took a long time. Extremely long. After taking the X-ray, I waited for more than an hour to be called in for examination and still wasn't called in. Patients often ask 1 or 2 people but still have to wait a long time. Sitting in …",Google,True,30,73,0,0,,False,
Hiep Bui,N/A,,The hospital is doing very poorly these days. The patient had a mild illness but was flattered that he had to go to the emergency room. Then transferred to a large hospital in Ho Chi Minh City for re-examination and everything was normal. It means trying to set up patients to get money and doing business in a very messy way,Google,False,1,0,1,0,,False,
Congmien 1986,N/A,,"When I go to get a health insurance check-up, my wallet keeps taking out money. Every time I go for a check-up or a sudden karma, I have to take out my wallet, so what's the point of having health insurance?",Google,False,1,0,1,0,,False,
