Author,Date,Rating,ReviewText,ReviewSource,IsLocalGuide,Review Count,PhotosCount,Likes,PhotoCount),PhotoURLs,HasOwnerResponse,OwnerResponse
Mui Thi,N/A,,"As a meticulous person who has experienced many places of medical care, I have to admit: Hanh Phuc International Hospital is one of the rare places that makes me feel both secure and truly appreciated. …",Google,False,1,1,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Ai6Y_-dqc6TuqYE35Mmktr_fSXQIaR28a0LsBn4Y2fXyOx3RHjbAK1dL_hpCnuwEMFZkHXp1JFhbIZWq0qBh_vKPf5dhO4tFRZLqt8H9-DVO4rh3du-JAmIAPDbk5rXk2EEHvJ=w600-h450-p,True,Thank you for sharing your positive experience at Hanh Phuc International General Hospital! This is the motivation for us to continue to strive to bring better and better service quality to our customers. We wish you good health!
Anh Vo,N/A,,"The hospital has a spacious and luxurious lobby space, creating a comfortable feeling for everyone who comes here. The staff is very enthusiastic and cute. Highly professional and dedicated doctor.",Google,False,4,9,0,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90C3YMH7IOPwCu1r9BXU33FQUTCaDzlX_LfPlNIi05qiRiDSM7RsWVYwHPLFZCk7NHLhQBj8O9rneASlfS-mRhkKO9TR_kuuI7P5ERAudbZgcApEm7L4DzKKOZdK0vIHjDjmhvOT=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CQtojwOciWg2wB7YyHqwKExkpR8yIuAUexDkaxjqL735qXq6mTefGsImZI0tapZ96ZtKUamMFPZwqQAA3eRfk7GaoSNs_XJu13IPlLaXeJMcmJZIXFZa6stp9od0AVVyiPytwSFg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ANjrpkVPxBpmxCtIindJT_zHIPatRnmhMae7hCn4JmQrjR9wWI--g1imJV1mQZGLNlNRANjoTnHdeCUJRPZDG3mb5vjL8CuMZMSdmfYKmPOieJtub-I8GgfNNune3H9jvvPaug=w300-h225-p",True,Thank you for taking the time to share your wonderful experience with our service! We are pleased to know that you are satisfied and look forward to serving you in the future.
ha nguyen,N/A,,"Thank you to the nurses and doctors on the 6th floor for their enthusiastic care. The service at the hospital is great, especially the milk duct clearing service is great, mothers should do it.",Google,False,2,3,0,0,,True,Thank you for your compliments on our service! Our team appreciates your support and will continue to strive to provide an even better experience.
Minh Man Tran,N/A,,"I just participated in the ""Free Month of Infertility Examination, Consulting and Reproductive Support"" program at Hanh Phuc Hospital and was really satisfied. …",Google,False,1,2,0,0,,True,Thank you for sharing your positive experience at Hanh Phuc International General Hospital! This is the motivation for us to continue to strive to bring better and better service quality to our customers. We wish you good health!
Thuý Quỳnh Đỗ,N/A,,"Last Monday, I took my baby to the pediatrician for a checkup. After 6 months, I came back and saw that the hospital had been beautifully renovated.
The customer service ladies and nurses are very cute and enthusiastic. …",Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BzxLU4s99vW28Ose5f9RSdritCEC9xJaLAze0f7qsnwTFon1BLgdzPpLlUtfGMZw4_SCUyqh8vxufQ0_j6lH7DNAmbbCtsrVdNXA3q9zTsBGIJBQgyQbq9n3F5b68FpM4HqofV=w600-h450-p,True,Thank you for your wonderful compliments on our service! We look forward to serving you again. Don't forget to follow us to update the latest offers and services!
Nguyễn Thị Ngọc Diễm,N/A,,"During flu season, which is easily spread during this sensitive time, coming to Hanh Phuc Hospital is the best choice. Here, we receive very good disease prevention advice, limited visits from relatives, no hustle and bustle, no noise, ensuring a relaxing environment for mother and baby 👍 …",Google,False,1,2,1,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CAkukDC_dnAE0klJzcjN87ARocnW6UUh1a4rBNfW7VaW_zsoZMKick7cI6CCZ6HaQGsGdEl8uOqcAMPRo3dbVnV91KJGO9KGJeR7XVKfZ2fc1lNSIxHaRSu74x7-9OKYnY920=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BD_w0OxFcnzUG4sECY48vwNkO6D9_bEjdXpBEcpEHPq-2ZByWHMNASGuLg_g4ayMi4Io0wY8jC5JnLA1PCDmSuUHkO2q1KQ6jKkk0DydWyEWF2EOTTZr9wKC5zDi-pnN0-MBrGsA=w300-h450-p",True,Thank you for taking the time to share your wonderful experience with our service! We are pleased to know that you are satisfied and look forward to serving you in the future.
Hiền Ngô Phương (Jane Ngo),N/A,,"Modern CSVC, +1
Space: very comfortable, private, + 1
Cost: suitable (depending on the individual), +1 …",Google,True,61,289,0,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AfILtS9lJyHGJL5P1YC2HYMGEhQ50kQ5v4E4ftrjWVtD3kz4NrNx06MQQ5L1qEz0rzwyWs64ofSlejEBLr48sHeJNMpjyUJBTcKi8venJuiyj0Yns5B4c_fFjEUZ6hZ2LCrwjc=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DfumPC9JAXt9XbFBGfxbeIV443PrXKZbYcOtCu8KpH2uHbRGLVyNDI40O7-WC36wpXHcTtKtnWox5OydfiN-ZkRDqs4NUUiYs1Ey6APy5_5flwtE54ypQIUYQbk4tWVOai8x0Ctg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AKDB6pByflu2YLUd9A-rBuE5Nmn00XaOG0eFjwiJELXgiOW0TTtRbjq01z6EjDbzmsp6p94g5Dba71IcE_cpd0q1sMgUY5Fxj1iIpsXZwSa83_f8ZdSN6U91ZaByxu0jb3EcIh=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BCWn7zLDxPNF0aJGA7F5cnksSv4p_Eh3FM_Y7Fi0V65d-cyLbQWdtOlP3kEqwGYhK3hkfEIJcE2o5KBP921jPYceR7sB3EMPKS2fhqd1Ai79PF1UvMJfj0OFcf-WMwUB2jDeCXFg=w300-h225-p",True,Thank you for your compliments on our service! Our team appreciates your support and will continue to strive to provide an even better experience.
Hoàng Ngọc,N/A,,Thank you to the team of doctors and nurses in the delivery room at Hanh Phuc Hospital for your dedicated guidance and care as my husband and I welcomed our first baby.,Google,True,39,90,0,0,,True,It's great to know you are satisfied with our service! Our team will continue to strive to provide the best customer experience. Thank you for your trust and support!
phong nguyen thanh,N/A,,"Normally, I get my child vaccinated at Hanh Phuc clinic in District 2, Estella. But now I've moved to Thuan An near Hanh Phuc Hospital. Getting vaccinated nearby is convenient. The service is the same everywhere. The customer service is very enthusiastic and the doctor asks very thoughtful questions. 10 points",Google,False,2,4,1,0,,True,Thank you for sharing your positive experience at Hanh Phuc International General Hospital! This is the motivation for us to continue to strive to bring better and better service quality to our customers. We wish you good health!
Anh Trâm,N/A,,"After many years of coming back, the waiting space is airy, the staff are friendly and enthusiastic to guide. 5 ⭐️ Worth it",Google,False,5,6,0,0,,True,It's great to know you are satisfied with our service! Our team will continue to strive to provide the best customer experience. Thank you for your trust and support!
Ngọc Nguyễn,N/A,,"Thank you Hanh Phuc Hospital and its staff: cheerful, agile customer care staff, dedicated doctors and nurses. My family had a very good experience here.",Google,False,4,3,0,0,,True,Thank you for sharing your positive experience at Hanh Phuc International General Hospital! This is the motivation for us to continue to strive to bring better and better service quality to our customers. We wish you good health!
lương trần yến duyên,N/A,,"The hospital is professional, clean, and the staff are cute and enthusiastic. I will recommend my friends to come see me 👍🏻 …",Google,False,5,4,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AU1mqzkQ07TT7qAa8_ucCMCquGJ97tL2Z-5-mXUu8O06u8K-7zqOAq2qToaHImqaQ_xIDrb9GWz2AxWMxJjXV0zTWdNKqT3PqiDHOqxgbuT1_B19U6vsV0lckDrEkrbUvf3iuV=w600-h450-p,True,It's great to know you are satisfied with our service! Our team will continue to strive to provide the best customer experience. Thank you for your trust and support!
Luan Vu,N/A,,"Hospital with modern equipment, clean, enthusiastic and friendly staff. Spacious parking lot.",Google,True,7,21,3,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90A219Pp4wH1U_GSnoY-myouUKDx_fr4TQ0Uhr_Z2a9w5boE5LfdhDP8gAhmQ_qJ9gfZz2biBX-DFQdhz_6JqcVnW2AyCbuFEqejdmVuzdEV7JZixHRclhfSyvWjQLnTi0UmCy0Aqg=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CVLWhgWjE8mTLw4PtnUBa_L8pV8CLx_kLi3EBaz7T-042AeGZ8z0PQmFKhVudKLsDvIeqCyV414a9q84bbn4eC8VxkUjEJmQ2u_kKnesJ-og6ZzJl2GK7gsdKJC3kYE4wbwK4U=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A9bdolW4VnG7B4oUzSHLgC0kwxiVSuQ_ou0y0_eOd2kTgFUVQxPXf5LbZRY4IO-nPYE76pfPKFiZxXSnoG8lSC6lSjIh--Nk-8oQ-Nhu_lgLGOq535Hj5ZtD-kdBZ0UaJ1yh_7tw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BYTtd6B_WSJdHErda29aSk--2pEwYKCV98BOHN_DNkoyZKuF9NzrNnAyzwBGLTm_L7qVc5bTVCc7RQD5PKF2NXAZtweRxsR6lS2pE7LjYIaeWqyxuDfCkV9Y66C_qX2y1KTtw=w300-h225-p",True,Thank you for sharing your positive experience at Hanh Phuc International General Hospital! This is the motivation for us to continue to strive to bring better and better service quality to our customers. We wish you good health!
Thịnh Phan Phước,N/A,,"Professional service, dedicated support, dedicated staff, doctors with high medical ethics. Best experience ever!!!",Google,False,5,0,0,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90C-HUmlR2J24J22bjB_o4tvcRzkANwboZsttgIKZiWhvI-OOd5LW7C7WYOjhNVE1kE-aIklHyjejE54w9OQNXPRQipwatPdMc6cAPLFyotSqKPGHe1zox_jhcJMTWUreWR3DFU=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90A9Vmd_BnbC8B3vl1FtZedCXRWVC3RvcmEmqvKSZ9Q6ztO096JsEvfDm6V223emJIf-wrZePg2cCxWM7Q-fFVMj-q1vyrBEnw-LbUF1sVgPpZcWIXkCwuQ4fM3fOn8IGwmPwVNWkQ=w300-h450-p",True,"Thank you for this great review! We are pleased to know that the service met your expectations. If there's anything we can do better, please let us know!"
Duyên Nguyễn,N/A,,"Service is boring, too rigid, family from the countryside comes to visit on the day of return, 3 people go together, ghost catches 1 foreigner and won't let in, only 2 people are allowed in,, costs money to get a private room....",Google,True,23,80,2,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90D_BfU-5cc58RAj4Y_jZedJgTq_0ATPb7UCiEHMJpS6s4_vAFVZtxFJfE19QqWxQUyTSJneHmWpctwXZY61d-43xxBDA9tZVGXvoE_K4c_7W7cUSICoXMyge0zt4aNleqkbE_Mpqw=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DdedNJuNrsK_LiCGXUw1YtT83LJ3PuMdJ9JGilKacw-AWn5Xkq64I8oiKCiIb1NFfcu7O4-vMIStVUqjsdn9U8CM5cCfD82IbuoxguprsTutxFOidYWr6W1ZQ7B451fwFyvJwQ=w300-h450-p",True,"We are sorry that your experience was not as expected. We are always ready to listen and improve to bring the best service. To provide better support, you can share more details about the problem you encounter via the Customer Feedback Hotline: info@hanhphuchospital.com/ 19006765."
Mến Phạm,N/A,,I had a very meaningful and wonderful experience with the journey of motherhood with the team of doctors and nurses at Hanh Phuc Hospital. …,Google,False,1,0,0,0,,True,Thank you for taking the time to share your wonderful experience with our service! We are pleased to know that you are satisfied and look forward to serving you in the future.
Văn Giáp Nguyễn,N/A,,"The delivery room is very good, the nurses are very attentive and thoughtful, the delivery room is clean.",Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90C7-ldd9CpSzi9ZHNxv65s4e40ReE9Tg9zZx1JqYxdDNaEXn90ou1J-TivmW4ooZjhwiTtP11SfqX3kZal_No4CHJI3nluQ01O_m00EV1Y_2Y_XOJn22j5o_gPGvSqXrdhQGdUe=w600-h450-p,True,Thank you for taking the time to share your wonderful experience with our service! We are pleased to know that you are satisfied and look forward to serving you in the future.
Thy Nga,N/A,,"The doctor is caring, the staff is enthusiastic, the hospital is polite and airy.",Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BNVODpb0hmc0BC8Gk-utjZl_NnDLprMKpDsHU8S1cKl29XrmzVqUYAD91en-CM92Oo3lwaAgv-FeBTVNeyBZV5ZlmKiBgMu9_uGXToS9rUCbp4XRf9Hn9WuQzMwia1r159XvE=w600-h450-p,True,Thank you for taking the time to share your wonderful experience with our service! We are pleased to know that you are satisfied and look forward to serving you in the future.
