Author,Date,Rating,ReviewText,ReviewSource,IsLocalGuide,Review Count,PhotosCount,Likes,PhotoCount),PhotoURLs,HasOwnerResponse,OwnerResponse
Hồng Bách Vũ,N/A,,"On the morning of January 26, 2025, my wife, Truc Thi Truc Quynh, went to the hospital for a prenatal check-up run by doctor Do Thi Lan Anh PK018. I don't know if the doctor has expertise or not, but after examining my vk, I had vaginal bleeding and my family was very confused and worried.",Google,False,10,5,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90CVLC-Au86ntFlYXAE05mzCrA3SVVQ3QvC1MNzjV0OZsxguqo5oHi1sNiDD9I0z9356Gcxm4mIrdtfLa5Rsa7nzKo8CYYfS3_blSFLRU0RdcktsA7k3e8FMcU8hHnXPobMtREuq=w600-h450-p,False,
Luân Phạm,N/A,,"The patient's room is cleaned.
Patients' meals have few dishes that are not delicious. The canteen sells very few items. …",Google,False,5,11,0,0,,False,
Phương Võ Thị Bích,N/A,,"The hospital makes money, luring the patient to stay to charge more for the room and medicine, asking for a discharge certificate from the morning but dragging it on until 4pm. The nurses and doctors are grumpy with the patient, asking to …",Google,False,2,2,4,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90D_KwScEBbWoCV0wBktuUtE1oPLJ8SY5WM9AcUfOe3iolQtL6e5N9dVfAg28220XLwaDrp2mdwkWqygGbswWf2MPIlh8mdzMmurXjen7ii5d5BpZP08Z8JqUPjRQAefkojmB4Y2=w600-h450-p,False,
Trung phạm thanh,N/A,,"The hospital is clean, the doctors and nurses in the internal medicine department are enthusiastic and take good care. Especially Ms. Mai Huyen was cheerful, enthusiastic, and considerate in helping me. Thanks for everything.",Google,False,1,0,0,0,,False,
Mùi Vũ Thị,N/A,,The testing department works quickly and enthusiastically; Some of the staff taking blood for the children were most gentle and impressed Hieu,Google,False,1,0,0,0,,False,
Ngoc Ngoc,N/A,,I want to buy insurance at this hospital. What should I do for both husband and wife?,Google,False,1,0,0,0,,False,
Tám Tình Đặng,N/A,,"I have had back pain for more than a month now
But after going to the oriental medicine department for treatment, it improved a lot …",Google,False,1,4,0,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BaQNAsIFOtUjlQ1gek9iymqq3ekw0uSzFygC9nqm_55J3iMRRoEW7tYP7KmgcPLKRxaM6zJDDoO85ykTrimxB_6GSUwQJXJf0zSERx9zKaP0YodXK8eEiK_0mRDjSQTsNWVqfL=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Byr5HQF-g8jQdjytxt2xw4Tz-JVU3UpAA1B45iubfZiLe8EmxOG3Vt7geUqhiAuYm4UJ0ENwm-NrR7RNwAt-ydD6IMjiRVfeYfKzF3tKlRZxvwvLpKb0BQH9p5sOTFDV_Ha0A=w300-h450-p",False,
Văn Do Trần,N/A,,"The treatment here is very effective, the disease is much better. Recommend increasing staff to be more effective, especially the Oriental Medicine department",Google,False,1,0,0,0,,False,
Phương Phạm,N/A,,"The testing department is enthusiastic and cheerful, with staff Hieu taking blood gently and with a high sense of responsibility.",Google,False,1,0,0,0,,False,
Nhi Huỳnh,N/A,,"At the hospital, a child with a toothache was already in discomfort and even when he went to the doctor he was scolded and scolded. Children act like adults. It's crazy. Open your mouth without knowing if you're tired, stick a stick in your …",Google,False,4,0,0,0,,False,
Mai Vu,N/A,,"Visited the hospital many times and was very satisfied with the service and attitude of the staff at the hospital, attentive and enthusiastic...",Google,False,2,0,0,0,,False,
Thanh Nhàn Nguyễn,N/A,,"In the testing department, there were some enthusiastic and cheerful guys. There are friendly staff who take blood gently and painlessly",Google,False,1,0,0,0,,False,
han truong,N/A,,"Doctors and staff of the Department of Traditional Medicine and Rehabilitation are enthusiastic, thoughtful, and feel secure when coming for treatment here.",Google,False,4,1,0,0,,False,
Thiện Trần,N/A,,"The hospital is great, clean, and the team of doctors and nurses enthusiastically advise patients well",Google,False,1,0,0,0,,False,
KHÁNH HUỲNH QUỐC,N/A,,"I examined the oriental medicine department and found that the doctors were very dedicated, the hospital had enthusiastic staff giving advice, and there were 8/3 gifts.",Google,False,1,2,0,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AVWMpFQ5zE67EIBBLXTiq52ZlpoQu3G_AKf7W5Lx2tfZCDp2jHcb3aIJ8AFOZkz8uO9MjTjA_3DPtAh6b3PfxxE5l6RGePaV_eHXqDAlz93TrWEX9gu9Cz_BlSBf2sYCJETfmg=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Dc3PjAMx8E3BfJU98cjxoPXULnf3Vc6SO5qE3wmpWnIa16pxvwnjQ2BD_mfIpK8QUg9_8B1OpfdhDFQWBNsUUBQUDLjSiiKpiOEXQbcHhd-xSLMeazpvi34PkBqupi3Du3ofYE=w300-h450-p",False,
Minh Minh,N/A,,"On the afternoon of Friday, January 10, 2025, the dentist and the nurse were very chaotic. They examined a 3-year-old child and did it carelessly. They put something spicy in the child's mouth and then went somewhere else to do their own …",Google,True,30,6,0,0,,False,
Thiên Tình Lưu,N/A,,"Internal medicine doctor Kim Truc is very unpleasant with patients, the patient is tired and still talks nonsense to the patient. Disrespectful to the patient. Preaching morality (the ring fell into the river, if I die, I shouldn't pick it …",Google,False,1,0,1,0,,False,
Hungf Nguyễn Lý,N/A,,I had a prenatal check-up at the hospital. The doctor was enthusiastic and gave careful advice. The hospital is very clean. I recommend giving birth here.,Google,False,1,0,0,0,,False,
Hải Đăng Nguyễn,N/A,,"The hospital is clean, my child is being treated in the pediatric department. I find the doctors and staff very dedicated and always trust the hospital.",Google,False,1,0,0,0,,False,
Hao Nguyen,N/A,,"The staff who returned the test results spoke kindly and did not complain about the disease. Waiting time for results is also a bit long, 65 minutes for 1 test.",Google,False,1,1,1,0,,False,
Quỳnh Trang,N/A,,The hospital should train the medical staff on working attitude and speaking with a superior tone and manner,Google,False,1,0,1,0,,False,
hang phuong,N/A,,"Can I ask, does the hospital do pregnancy check-ups on Sunday? Thank you!!",Google,False,2,0,0,0,,False,
Kimtuyen Huynh,N/A,,"The department of traditional medicine and rehabilitation at Van Phuc 2 Hospital is airy, clean and provides effective treatment.",Google,False,2,0,0,0,,False,
Hoàng Huyên,N/A,,"Although the number of patients is large, the space is spacious and the environment is clean. P12 doctors and staff are enthusiastic and cheerful.",Google,False,3,1,0,0,,False,
Be tu Bui thi,N/A,,"Satisfied with the service at BC, first time examination and everyone was enthusiastic and dedicated, I will recommend millions of family members to come for examination.",Google,False,1,0,0,0,,False,
Thang Pham,N/A,,"Enthusiastic and cheerful staff, very good quality of treatment. I have been receiving treatment here for many years",Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DC43THjqZbW4S7ixGNjO3V_9NPh_kLHQhFa8vh1Y8cTeR4hV5pYYmNi7GZ0Oo9lKalHzWyMm2LVTdd9GbNkooV-MAMeabrCNdRjq_ZtKmmCkMje0G2_3g1zN7RNfRyoRD1ymoe=w600-h450-p,False,
thanhreal07 le the,N/A,,What kind of examination is this? Children are given priority but have to wait from 8am to 11am and still can't be examined. 100% insurance but it's like there's no insurance. What a slow process.,Google,False,2,0,0,0,,False,
toi Khong biet,N/A,,Private hospital but long wait because there is one doctor to handle it,Google,False,3,19,0,0,,False,
Khanh Dang,N/A,,My doctor often goes to this hospital because the doctors and staff are very enthusiastic and dedicated,Google,False,1,0,0,0,,False,
Linh Nguyễn,N/A,,"I put my baby in the pediatric hospital, the doctor was very enthusiastic, the ladies took good care of the clean hospital",Google,False,1,0,0,0,,False,
Huỳnh Minh Nhựt,N/A,,"Clean hospital, good service, staff attitude 10 points, will come back next time",Google,False,1,0,0,0,,False,
Băng Khánh,N/A,,"The first time I visited this hospital, I found the doctors and staff very dedicated and enthusiastic",Google,False,1,0,0,0,,False,
Văn Điệp Lê,N/A,,"The hospital staff is very enthusiastic, dedicated, and the doctors give very good advice",Google,False,1,0,0,0,,False,
Na Na,N/A,,"I am satisfied with all of the hospital's services. Good facilities, professional staff, doctors, nurses",Google,False,1,2,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AWEBfkTaNiy0NaLq97JOVLFWQS85Fs7hbB7fsIcpz-7FLQXTwoC051dSqD1NZm62slwbWEzME8JRdlp_M1ouQRa8XCp96LNzhNufInN_nuBjii0E7L0RtKmtjgSHFBV0Lh_6oE=w600-h450-p,False,
ku Tũn baby,N/A,,"The hospital is very enthusiastic, the staff is cheerful and sociable, and the doctors are dedicated",Google,False,1,0,0,0,,False,
Sunny Trần,N/A,,"I have been treated at the Oriental Medicine Department for 7 days and have seen clear results, the staff is enthusiastic.",Google,False,1,1,0,0,,False,
Gìn Văn,N/A,,My family often visits and examines patients here because the doctors are enthusiastic and dedicated to care,Google,False,1,0,0,0,,False,
Nhớ Hồng,N/A,,"The functional traditional medicine department has a cool, clean environment and friendly, cheerful staff. Effective treatment",Google,False,1,0,0,0,,False,
Thảo Phạm,N/A,,My 2 patients often get medical examinations here because the doctors are enthusiastic and dedicated,Google,False,1,0,0,0,,False,
phan hang,N/A,,"The hospital is clean, the staff is enthusiastic, costs need to be improved a bit",Google,False,1,0,0,0,,False,
Hong Nguyen,N/A,,She has been examined here for many years and has been very enthusiastic and dedicated with Dr. Hong.,Google,False,1,0,0,0,,False,
Nguyễn Thị Ngọc,N/A,,"Van Phuc 2 Hospital is a reputable place for me to go for medical examination and treatment. I am a regular customer of the hospital, and my whole family goes there for medical examination. The hospital has just upgraded the cashier and …",Google,True,19,6,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90B1G62tmI4S4VKpyKL8JNtDSvKRU66GWrpErrKa3y9Hzhq3Ziow8KUEOMHZva1uzIJxxN8GgiCg8DE2mYsr8t5QYEKpiW2ZYOtcy8xwPuhpiETt1ckNOmw1Wd9kE-smLRwuCeCYIA=w600-h450-p,False,
Kim Nhi Trương,N/A,,"The hospital is clean, the staff is enthusiastic and approachable. Very satisfied.",Google,False,2,0,0,0,,False,
Diễm Dang,N/A,,"The hospital is ok, doctors, nurses, and staff are friendly. I will recommend to friends and relatives",Google,False,1,0,0,0,,False,
Thúy Kiều Lâm,N/A,,"""Faculty of Traditional Medicine"" - All staff are enthusiastic, friendly, and dedicated to guiding and helping patients",Google,False,1,0,0,0,,False,
Yen Trang Tran Thi,N/A,,"I have shoulder pain because I work in an office and sit a lot. Taking medicine relieves the pain, but my stomach hurts, so I went to an Oriental medicine clinic. The physical therapists were dedicated and very cheerful. The movements were …",Google,True,34,25,4,0,,False,
ĐƯƠNG DINH,N/A,,"The hospital is clean and beautiful, patient-centered, attentive, from contact with patients, care and treatment 🥰🥰🥰🥰, thank you hospital. …",Google,False,1,10,1,0,,False,
phuong tran,N/A,,"The service at the medical examination registration office works slowly, making patients wait too long. They take the form from one person but advise another. The hospital is not equipped clearly so that when patients go to the examination, …",Google,False,4,0,0,0,,False,
Tot Van,N/A,,"I've been here before, the doctors are enthusiastic, the staff are cheerful and sociable",Google,False,1,0,0,0,,False,
Quân Nguyễn,N/A,,"I am very pleased when I come to the Faculty of Medicine and Pharmacy, you work very enthusiastically and thoughtfully",Google,False,1,0,0,0,,False,
Quách Tỉnh,N/A,,"The hospital is very clean, the doctor is enthusiastic and gives thorough advice, and comes with gifts when examined",Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BKtK64tNoHlZ6n6sA21ZJ6a6sV88Y4xvKudKbXJN3L5ffwMLnu8jrNQNxCFgdkfEqCxxA7h5Bl3I2D8qyPVmUspbzjbGfV72CwW97qt3HujXIE64NYwb9ky4x36m6Bb__36vVC=w600-h450-p,False,
Ngan Kim,N/A,,The Department of Traditional Medicine has good service attitude and enthusiastic staff,Google,False,1,0,0,0,,False,
Tuyền Danh,N/A,,"Pediatrician 104 spoke rudely to the patient, even though he registered for the service, he still spoke rudely, had a bad attitude, it was 12 noon lunch break, my husband and I came in at 11:20, it was 11:30 when we got upstairs, we waited …",Google,False,1,0,0,0,,False,
Lợi Lò,N/A,,I had a medical check-up at the hospital and I was very satisfied. The doctor advised me thoroughly,Google,False,1,0,0,0,,False,
Phương Thảo,N/A,,The hospital is clean. I was treated in the internal medicine department. The staff is enthusiastic. There should be staff in front of the lobby to welcome and guide patients.  And the hospital sign is a bit hidden and difficult to find,Google,False,2,1,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BNcIIlmdGO2fLKl4XC6KWhaw_LBqODetBJSVRKVkPOOq5zNGu81WfCoOGc_EBP8nf_QOfo9qxjsvEUf1RRr0DKe_J_FFVSPnXpDcLwjjTT8AVUdtl98iSexZI6Ll7ndzIcxh4b=w600-h450-p,False,
Như Lê,N/A,,Nurses and doctors are very enthusiastic about taking care of customers from a little bit 🌹10 VND …,Google,False,1,0,0,0,,False,
Trường Vũ Thanh (Ryan),N/A,,"Insurance is not clear.
Stayed for 4 days, 8 months, 5 months. The rest is okay",Google,False,2,7,2,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BhtAzvygJkowa6TgvnhNYTF3iP71m9el_zdXN5kC-pr12paDyHxJ3_ovLr2Tia0UoK-EFgkQcyDrtTNLuE9GhtUPFgLZ9yiJ9lEyeW3EO_NzUoZ8uVUIi6uB26nLGqoM2td0M4=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CmVqvz88mJul-jEVqxzNfoRae8qTwZLgEApmh5jx3ccCCDKol3nlYns8DYEKV-Xrjswk5lmMBq08TEdlza-gRr9wn0_ZGn_UtDEsppwz81vFigqfFsIimY1rnakhohchBR0rgf=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DTBPbSaYcJPsggDhW4kKQ67m3zrTQXyr-J6tLDX7lG32YOOsLdSjke3r4ydsJd0ed8uCFZ6Pg1BeF6gmfCLcX6QkIOG09lDuMeJGbL9pCflPrWJXxBkCqFpitSTl472C-jiaRPCw=w300-h225-p",False,
ĐIỀN ĐẶNG MINH,N/A,,"The hospital is very enthusiastic, the doctors speak softly but the hospital is clean and airy",Google,False,1,0,0,0,,False,
Phi Nguyễn,N/A,,"The hospital is big and she has 1 doctor. My brother's cut was not complicated, but it bled a lot. When you arrive, pay and go upstairs. The nurse upstairs told me to wait because there was only ONE doctor. Too unprofessional.",Google,True,30,14,8,0,,False,
Duyên Phạm,N/A,,"The hospital is very dedicated and attentive to you, I am very pleased to be here",Google,False,1,0,0,0,,False,
Binh Nguyen,N/A,,I am satisfied that my stay in the hospital was perfect in terms of service and I was very satisfied,Google,False,1,0,0,0,,False,
Thảo Lê,N/A,,"It was too bad, the patient had a fever at home with a temperature of 40.5 degrees and was rushed to Van Phuc Hospital, went straight to the emergency room, came in and told him about the condition and then asked to go to bed, the doctor …",Google,False,2,1,0,0,,False,
Mụi Lạc,N/A,,"I'm satisfied with the doctor and service here, and got gifts for the holidays",Google,False,1,1,0,0,,False,
Thanh Nam Nguyễn,N/A,,X-ray 1 hour no film yet. Wait mom,Google,False,1,0,0,0,,False,
Tuong Vi,N/A,,"I've been going for knee treatment for 3 weeks, and now I have less pain and feel better",Google,False,1,0,0,0,,False,
Hòa Nguyễn thị,N/A,,"Everyone at the hospital seems enthusiastic, the doctor is very dedicated",Google,False,1,0,0,0,,False,
Duong Le Hoang,N/A,,Any hospital I go to always have to wait for the doctor to operate.,Google,True,10,159,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Cx56LPOlWeA4blAUuX9iHnCUGeYhXiTP3NNs3EWrXTFj1x8UX9GhgwraiokzDWn2AV62uB2rpbuvfSUTsrVtwYGh7f9yrL38P06kwXmrTR0TaRWBFyVx_kvoo5UMZEqAwphskG=w600-h450-p,False,
Hùng Nguyễn Đức,N/A,,"Very long, slow process. The patient sits and waits in a tortured manner. Haiz",Google,True,20,52,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DTY0BSY9LY5EEsb_2KbtsJNfwYikg5jENISvSN3BLqDQX0eg5CDPo2tSmw7ihDFzVWMbQXM3jVd9YwDWN6x7q6HRCuQCQ-v06gofacV0IgSSGKWhRyJA9ebfgdIOw7kKagGBrb=w600-h450-p,False,
Nguyễn Lài,N/A,,"Dental office work friendly, enthusiastic and dedicated. Thanks",Google,False,1,0,0,0,,False,
Văn Quyết Nguyễn,N/A,,Sach hospital will have enthusiastic internal medicine staff,Google,False,2,3,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DUgehKTUrhREEyyPUL90z_5aTzxHYXm2QLMjhfgXHfW8Qy5ZCWuH24MAKrjiTuV9zfKSHtxU7nZjBICkUTYpN-3QnmYKcbuOeX8EZNocRuTXIGbOiiNpQkMugVk9xWj68ODjXO=w600-h450-p,False,
Trang Nguyen,N/A,,"Good service, clean patient room, slightly high price because it is a hospital with the highest service, equipment and safety level among hospitals in Dong Xoai city.",Google,True,79,7,0,0,,False,
Cu tý Vlog,N/A,,"This hospital only asks patients to be admitted to the hospital to pay for the bed and medicine. If they have a runny nose or ears, they will be admitted to the hospital for a little while. The price for admission is astronomical. Even if they have insurance, they won't. Everyone should avoid this hospital.",Google,False,2,1,0,0,,False,
Tuan Dang,N/A,,"My family is very satisfied with her service, the doctor is dedicated and enthusiastic",Google,False,1,0,0,0,,False,
Tien Nguyễn,N/A,,"If I want to apply for a sick leave permit, will the hospital issue it?",Google,False,1,0,0,0,,False,
Huỳnh Lệ Diễm My Kế toán Dĩ An,N/A,,I had my baby examined and the doctor was very enthusiastic,Google,False,1,0,0,0,,False,
Thom Vo,N/A,,"The doctors and nurses are very enthusiastic and attentive, but I don't understand why recently there are no nurses to help the doctors type, each examination room only has 1 doctor, leading to long waiting times while there are too many …",Google,False,2,0,0,0,,False,
A Nguyen,N/A,,I feel very satisfied with Thuan My Binh Duong hospital,Google,False,1,1,0,0,,False,
