Author,Date,Rating,ReviewText,ReviewSource,IsLocalGuide,Review Count,PhotosCount,Likes,PhotoCount),PhotoURLs,HasOwnerResponse,OwnerResponse
Tư Tương,N/A,,"I have had a cough that hasn't gone away for more than a month. Now when I go to the hospital for a check-up, the hospital's approach is very unprofessional:
1/ The parking lot is small and very cramped. …",Google,False,1,3,4,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90AQngKbBb4uX9n9XA0wA-O0nxiQNN1HBSwcbKH465jT9-_tSB-Z28NNRXeXZ54TexGOc-ASXZ4bOyw7wnV1p4fVicD01QdZ0OLsl2-dzkXPUzzOLSpb3z4shNtLVzOIsdeGek21Zw=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90API01cl2nrXuC1ZTVh68LpUePWkfFNxUqPA841qjc_9elgHpbVdFvTareeu7ApA801n9ptqhBmC7PgNgq0R_IT7iTaDL7oip8XZUge45fO7jPbq5Lj4jYvmPF6MGPeydhID7lX=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DAd1YUhXdgZj8PVBF_MPbIBpyYCWN0z-LTRA0_JfcrcamMTFGtfKhZwwfmmUnKEoxw9XjcB7uKh4qVj8rzQQ5Gnhylv_k9STkD6zPpL8d3TB12DZ0kYkbIMNtlhxuFFtNxAv25yw=w300-h225-p",False,
tronghieu le,N/A,,"Waiting too long to see a doctor. There are few patients but the examination takes too long. There are 2-3 ultrasound rooms but only 1 room, so many people are waiting.",Google,False,2,2,0,0,,False,
Tuyết Linh,N/A,,"Poor service quality, long time to receive documents, delays make relatives and patients upset and angry, poor service attitude of staff, no respect for patients, when asked questions, they get angry and upset. Went to the clinic from 10am, …",Google,False,2,4,0,0,,False,
Trung Hiếu Tạ Lê,N/A,,"I would like to express my deepest compliments to the entire team of doctors and staff at An Phu General Hospital - where I had a most satisfying medical examination and treatment experience. From the moment I stepped into the hospital, I …",Google,False,1,0,2,0,,False,
陈金翘,N/A,,"My grandmother's health was getting better, she listened to the neighbors and went to this hospital for a check-up. Her health was clearly getting worse, worse than before. The doctor only said negative things to the patient, not to soften …",Google,False,3,6,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Cufg6Im4wL9cIgbpZrOXPTiGLdU39P8PBoYcEH0h3p9xY25XTPYx1yNx0hD3QMlzZHmjUtVj0liLnH0wnBAMARjMS8H0Ruaz2JLpuj1lntZ7LDpJOW3LIuTTuM0JOHo0WF628=w600-h450-p,False,
Thùy Trang Nguyễn Thị,N/A,,"April 22, my family member had a stomach ache and was in the emergency department recovering, waiting for the family to come and complete the procedure (advance hospital fees) before starting the ultrasound test. When I asked the reason for …",Google,False,5,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BvyMlJeEknzNzdLOWFB5xPFWst0fsLnN4UODfpieDS8T5fhcsVLjXTH1tx38ACjMfkz_2FYC2zzrJ7MGVGa9SI4xrlyGF-bWzq9qgRjSIS5Fs6HRanrdXV8-85CyYRoKkCJFqMng=w600-h450-p,False,
hyin woo,N/A,,"The pediatricians are very gentle and caring. Just ring the bell and they will help you in less than 20 seconds. Although the cost is high and the monitoring time is long, it is worth it if the baby is healthy.",Google,False,1,0,0,0,,False,
Vi Thuy,N/A,,"I won't mention the attitude of the doctors and nurses! The attitude of the security guard was too ""arrogant"". When asked to help take the car out, he looked at the customer once and then turned away. I asked very clearly ""uncle, can you …",Google,False,1,0,0,0,,False,
Long Lê,N/A,,"At the blood draw place, there was a lady who had her blood drawn and was bruised for almost a week.
Your blood vessels are that big and you can't even get them drawn.",Google,False,2,2,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BENE--QDQhDDy5UKw1Hg1solmBICB--VDNC9zq-cmqIqEUxkWHfPXzDAxbW0KJfwMChy-CjYvloYa9ofMVcA39BJVwLJSyWMAHrp5t7qUlj7UJNueHo4SANqcxgwP2up3WXSiO385vqgIR=w600-h450-p,False,
Xuân Nương Tạ,N/A,,"Highly qualified doctors, enthusiastic staff, diverse clinic with many modern equipment. 10 points for this place🤗🤗 …",Google,False,1,0,0,0,,False,
Linh Tran Vu,N/A,,"Honestly, it's more expensive than the city hospital. They take all the medicine that's not covered by insurance. They test continuously for only 2 days and have to spend 3.2 million. It's really scary. It's just intestinal inflammation. If it's more serious, be careful. It might take 2 days and 48 hours.",Google,False,1,0,0,0,,False,
Thinh Nguyen,N/A,,"Very good health care service, modern equipment, highly qualified medical staff. Dedicated customer care.",Google,False,1,0,0,0,,False,
Thanh Nam,N/A,,"There are many patients waiting to get medicine, but there is only one hospital staff member to dispense medicine. I've been waiting for nearly 40 minutes and it's still not my turn. I hope the hospital director will pay attention and arrange personnel accordingly.",Google,True,24,52,2,0,,False,
Khoa Nguyen,N/A,,The hospital has insurance. But the bed surcharge is too high. The obstetric nurse injected the wrong medicine. Many problems. Should consider carefully before going down.,Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BUGqli65P4gXi1o5XLEZhxiAXcWK_iq4mWQrHUJ_Q5L4a8IjFtTdg7Gi3AwTLBIYDMnyKr3q9ioU5w-OiPDanrnFPFFhyWWHITPMVs3T_5e4OrLQ-MQD-9Hu3ocICjYp_QV__VrA=w600-h450-p,False,
Giang Phong,N/A,,I had to go to the doctor to get medicine. I was told to go to the 2nd floor. Then I was told to go to the 1st floor. Then I was told to go to the 2nd floor. Then I was told I ran out of medicine. Then I was told to go to the 1st floor. So tired.,Google,False,1,0,0,0,,False,
Sang,N/A,,"Now the company has experienced health check-up, service is attentive and thorough, I am very satisfied.",Google,False,1,0,0,0,,False,
Mỹ Linh Trần Thị,N/A,,"The hospital is like that, people who came first don't examine people who came later. They asked to take a sample, then went for an ultrasound, then they were late for the blood test, they asked to give the paper back, if they don't have it, what the hell are you doing to get a blood test?",Google,False,1,0,0,0,,False,
Phước Pro,N/A,,"The service is good but when it comes to receiving the medicine, it's haunting. There's only one pharmacist in the whole hospital.",Google,False,2,1,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BP_eWvkFfK-86c0SGJad5N8HG0Sa1eZSooAiHlid7hxon6_NiT48GEsTNzesKUyBKYypIk_D77BesZc3_2-GKwC-GTi_mCE39kCURhzum69d_B794f0syNOCvl73Krs-qEol0e=w600-h450-p,False,
Trinh Vo,N/A,,"I just gave birth to a baby here and was discharged from the hospital yesterday. Thank you so much to Dr. An and the obstetrics team, everyone is so cute. Dr. An is so good and funny, I give you 10 stars 🥰 …",Google,False,1,0,0,0,,False,
NamToji,N/A,,"The hospital has insurance but it's too expensive. My child under 6 years old with insurance was hospitalized for pneumonia for 5 days and spent 3,039,500 VND. But he still hasn't recovered. The doctor said that it's better to use herbal …",Google,False,1,0,0,0,,False,
Tiến Dương,N/A,,"Dedicated service, polite medical staff",Google,False,1,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90CZAj3iLtcit9K-BudExumft7q32-RcqF3r0PS-btyolRwx4t0dfbxJVnaERZTi7-22DxVrPJKXpKJ7x3cBsm1SSB5heuLCj_J-LuKLmj5onGrKzh_ckODjnp_kglYtyhznEEZebxP1-TY7=w600-h450-p,False,
Tùng Linh,N/A,,"The hospital advised the patient to eat and drink normally after tooth extraction, no pain, but now after returning home, his face is swollen, he can't even eat porridge. The end of the year and the beginning of the new year are so cruel. …",Google,False,1,0,1,0,,False,
Linh Vuthi,N/A,,Doctor is enthusiastic and attentive. Staff is friendly and approachable. Good service.,Google,False,1,0,0,0,,False,
Thái Phạm,N/A,,"Dr. Ngan examines and consults enthusiastically, she is very cute",Google,False,3,6,0,0,,False,
Bách Béo,N/A,,"The doctor was upset. 30 minutes without medicine. Actually, I understand that every hospital is crowded. However, the staff works very slowly. Especially the pharmacy department. Service quality is bad and deserves 1 star.",Google,True,52,7,0,0,,False,
Thái Thị Thu Ba,N/A,,The doctor gave enthusiastic advice. The nurses and consultants were also very good.,Google,False,4,0,0,0,,False,
Buu Nguyen,N/A,,"Why do you charge money for parking? Avoid this hospital, everyone.",Google,False,5,0,0,0,,False,
Béo,N/A,,"Go to the emergency room but have to wait to pay a deposit before being treated, the hospital is crap, just drawing to get money",Google,False,1,0,0,0,,False,
Thithuy Tran,N/A,,"Clean hospital, enthusiastic staff and doctors",Google,False,1,0,0,0,,False,
Lê Nguyễn Nhật Khương,N/A,,"The hospital is quite professional, waiting time is very fast",Google,False,1,0,0,0,,False,
Hồng Lê Thị Phương,N/A,,The ultrasound doctor is good. He talks so sweetly that I die.. the number 1 doctor in obstetrics and gynecology.,Google,False,1,0,0,0,,False,
Hồ Đức,N/A,,"Patients wait for hours to see a doctor. If they don't get examined, they will probably die from waiting.",Google,False,3,0,0,0,,False,
HUY DƯƠNG NÔNG NGHIỆP,N/A,,"The hospital is clean and beautiful. Enthusiastic and thoughtful. Quickly respond to needs and provide timely emergency care.  Fully equipped with medical examination, testing, X-ray equipment... Dedicated and attentive doctors and staff...",Google,True,44,79,2,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BvtpSRGyGEshkZ19K2XG0SFTlzYstLMLwRfE7Ky5iuimxqQqYMH_YWa2ho2Wxa5keoIqaeprZyxDHoQi8N1EN9EQhTtHK4anTZnhwmCyilqMw54omHq-n3RpaJdOQ4zEGKhDyH=w600-h450-p,False,
bichdieu phan,N/A,,"I didn't dare to go for the second checkup once. When I went for the blood test, I was tired of waiting 2 hours for the ultrasound. Every time I asked the midwives, I felt uncomfortable and grimaced. When I went in for the ultrasound, I …",Google,False,2,1,1,0,,False,
Văn Tuan Tran,N/A,,"Also: Although I rated 5 stars because I was happy for 2 Female staff:
1. Taking blood samples for testing: Had an impolite attitude and instructions.
2. Measuring ECG: Had disrespectful words when instructing elderly patients.",Google,False,1,0,0,0,,False,
Thuý Linh Nguyễn,N/A,,"The service is too bad. I waited from 2pm to 4pm for my turn, the doctor's attitude was very bad (internal medicine department). I waited for more than 2 hours to get a prescription for some pills to take home.",Google,True,41,230,0,0,,False,
Trucloan Vothi,N/A,,"If anyone is about to die and goes to that hospital, they should leave the house to die. No one should go to that hospital. Doctors and nurses just sit and joke on the phone, not just sit and talk.",Google,False,1,0,1,0,,False,
thắng quyết,N/A,,"Took my younger brother to see a doctor at An Phu. Service is very fast, prices are very reasonable. The hospital is clean and the doctors are very professional. Lucky to choose this hospital. Will always support.",Google,True,56,183,20,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DA2T5cO3GV5zCcI884_IxKrl3V3No-vbGDDr9-JsdY6NzTiwnSWfJYdSDKsoDtjIzQ4uayDJmXub7k7hrhuCd9JrhsAzDMXGd_HZKdotkJw-2nxAqHrqPBMCkTk_zK6xFsb6wGsw=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90D579Pa6xZjtVTAucXYs1vF8zElxfeOCrRk3XSkJBwGyo8nM7FW84NtWelSttcUn6zr6rygi4oU5EAD0fD4zPNOKImp8gIyfyxJVRg2LuSQ10toriwV_v3duj6m_b7uqA8DUmqA=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AUnQ9C8-ibDfer4gq_8qICuvnmVayXXfwxnGWteVrSbLAZucYcJs5DPT8Uw--jDN_KUNXEEAHzGGDQmepOSYM7rg_fhzg4l42V1hFYYbGqC806TaiWvC5un_J9QmR8ahghqJqHew=w300-h225-p",False,
Tuấn Thanh,N/A,,"Disappointing service. I agree that all hospitals are crowded. But when I had a question, the doctor ignored me and didn't answer. (I waited from 9am to 10:35am for the ultrasound room on December 29th. I asked one question and they ignored me and didn't answer.)",Google,False,2,0,0,0,,False,
Thảo Huỳnh Thị,N/A,,The staff is very friendly and enthusiastic in guiding patients.,Google,False,1,0,0,0,,False,
Diễm Đoàn Ngọc,N/A,,General examination and consultation are quite good,Google,False,1,0,0,0,,False,
ánh trần,N/A,,"Clean hospital, good service quality",Google,False,1,0,0,0,,False,
Li Li,N/A,,"Regular prenatal checkups seem to be okay
When I was 8 months pregnant and had a toothache, I went in to get a root canal and got it done. I was in the worst pain and came back right away. I couldn't …",Google,False,1,0,0,0,,False,
Ngọc Thiên,N/A,,"It's a fair assessment, but the doctor at the hospital is so weird, the doctor is cursing at the sick and when you go to the hospital, who knows if you have to go to the emergency room? I think it's normal, but when you haven't paid enough, …",Google,False,1,0,1,0,,False,
Masen Anthony,N/A,,"Dr. Vuong (Pediatrician) here is very good

But the hospital admission process is boring …",Google,False,1,0,0,0,,False,
minhuy huy,N/A,,"Friendly staff, dedicated doctor.",Google,False,3,0,0,0,,False,
Nghia CĐDS 4D,N/A,,"Hospitals extort money from patients
High examination fee
Ask a few questions and get a consultation fee of 350k …",Google,False,4,0,0,0,,False,
Tin Nguyễn,N/A,,Hospital care attentively,Google,False,2,0,0,0,,False,
TÀO LAO Vlog (Mr.Bluer),N/A,,"On December 2, 2024, I went to the ENT clinic at 1:30 p.m. The doctor told me to take an x-ray and then go for a mouth endoscopy. I got the results and went to see the doctor for a throat endoscopy. But I waited until 2:50 p.m. and asked …",Google,True,19,2,0,0,,False,
Tươi Lê,N/A,,Being treated for dengue fever. Doctor OK. But why don't you ladies clean the toilet so that everything is dirty? I don't dare take a shower and go to the toilet. Horribly dirty,Google,False,1,0,0,0,,False,
Ly Diep,N/A,,"I am very satisfied with the hospital, it is very good and clean.",Google,False,1,0,0,0,,False,
Tiger Giau,N/A,,Sitting waiting for medicine for too long. I can't hear anything through the speaker. Reading the name makes me think it's a magic spell. I suggest the hospital's board of directors change the speaker in the medicine receiving area.,Google,False,1,0,1,0,,False,
Tiến Nguyễn,N/A,,"The patient with a broken hand tendon was taken to the hospital and waited for 2 hours before a doctor could examine him. The nurse joked and joked about it, saying it was only a mild case.  Having a reputation as a general hospital, for …",Google,False,2,9,2,0,,False,
Hai Yen Pham,N/A,,"Treatment at the Oriental Medicine department. Burning moxa on a patient and getting burned. I said it was hot and they still had an attitude. If it was hot, they just took it off. What's the big deal? I don't know if the doctors here are professional or not.",Google,False,1,0,1,0,,False,
Vu Quynh,N/A,,"Doesn't deserve 1 star.
Dental check-ups and tooth fillings cost more than 4 million, already deducted from insurance. But the quality is not good. …",Google,False,1,0,0,0,,False,
Thao My Tipo,N/A,,"How does the hospital do business? Going to the doctor with full insurance doesn't cost the doctor, only the medicine costs but 2 boxes of medicine costs 392 thousand? While when I got home and searched, the price was just over 100 …",Google,False,1,0,1,0,,False,
My Nguyễn văn,N/A,,The staff is very friendly and helpful.,Google,False,1,0,0,0,,False,
duong diem xuan,N/A,,"Poor service from doctors, nurses, and security guards. Patients are the ones who pay them, but their service is terrible. First of all, if you want to get money from patients, the service must be clean and hygienic, so the emergency room …",Google,False,2,0,3,0,,False,
Trang Nguyễn,N/A,,"The garage staff was extremely rude, went to the hospital to get a health check, left the car at the hospital to pay it to the company and was charged 3 times the normal car fare? 10,000/piece, maybe if you add a slice, the hospital staff …",Google,False,2,0,0,0,,False,
Trang Trần,N/A,,Please do not arbitrarily vaccinate patients without their consent. Go see a natural hemorrhoid doctor and get vaccinated. I don't understand anything. Ignore it,Google,False,4,0,0,0,,False,
Thị hà Diệp,N/A,,"Thank you Dr. Luong Cong Er, the foreign anesthesia and resuscitation doctors, and the nurses for your dedicated guidance. I need to fix the garage security or it will affect the hospital a lot. I went to the doctor a few times before 3k …",Google,False,3,0,0,0,,False,
Hoàng Huyên,N/A,,"I don't know if the receptionists did it intentionally or unintentionally, but I want to say that when the receptionists give the ME paper for carpentry, can they hold the paper gently and weigh it carefully?! But this is the second time …",Google,False,3,1,2,0,,False,
Anna Shu,N/A,,AN PHU BVH'S OBSTETRIC DEPARTMENT AND ANESTHESIA AND RECOVERY DEPARTMENT ARE VERY DEDICATED …,Google,False,1,5,4,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90DKee1uryycEAqbrGdonZNsBjH2rzsiRfTWtZ-MZz5uF-jH49PafRd6Ul5ZNPpUKiV0xKdlgEjw-qe6IM6AzdfjAnGJz0_zsdQraOMg7oNHYNgtWxwnaPJLgXqNnfZTWjScYPgw9g=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90B6ysUmTsJWgER3A02peV9sG0TVsDRQPNvMIeWQf1R87JbR3z8JqdaDnf7EdQ35vdrc4bZRt-jrO4Ycxl6t2TQ8z56MsVovf8OLLoVNkdONV5rR2Htq8GX7hPdcGjn_2n8AIUet=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90D1afsvFftumhxWehGCuj3CwsTVtKcL7QTfncU_OrmgtIiryjNbkjg4awSbebdCfeQQhsaUbjx1MHLJmUZATC2s6fq6mGDJTXZ0m08dM-emVSn42X9KfGBVUUhrOpAmbmeU9JY=w300-h225-p",False,
Trúc Ly Phạm,N/A,,"The obstetrics department at this hospital has extremely cute doctors, but the surgeons are oh my god. If the patient doesn't know, why are they so grumpy and irritable? It's understandable that the cashier is grumpy because there are too …",Google,False,3,0,4,0,,False,
Hàn Thiên Lâm,N/A,,The hospital has been in business for an extremely long time. Fee lost. The nurses or whatever are very indifferent.,Google,False,4,0,1,0,,False,
Trang Hoàng,N/A,,"The more enthusiastic you are on the ground floor, the more boring you are upstairs. Especially at a gynecology doctor's office, people talk in groups of 5 or 7. When the patient asks a question, they tell the doctor to answer whatever they …",Google,False,4,0,0,0,,False,
Ngọc Hoàn Ny Kim,N/A,,"As for the hospital, seeing a doctor in the ophthalmology department is the best. very enthusiastic and thoughtful. This doctor is too old to be male. As for the grandmother who is an ophthalmology nurse, I hate it. She was rude and …",Google,False,2,0,6,0,,False,
Nhi Dung,N/A,,"Having just undergone a cesarean section at An Phu Thuan Giao hospital, everyone in the obstetrics department was enthusiastic and attentive. The obstetrics department staff united my family and felt very good and satisfied. Thank you to …",Google,False,1,0,2,0,,False,
Đức Xinh Dương Thị,N/A,,"I would like to send my sincere thanks to Doctor An, Doctor Hoai, nurses Ngoc, Ha, Tram and Lan Anh, and the entire obstetrics team who helped me successfully give birth by cesarean section at 38 weeks and 6 days. The baby weighed 3.9 kg …",Google,False,1,2,6,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CIiL6Wv7DXzyWsiHy5HrJI3oa5-Frr7p0SIKj1fgjGQk1eHuDEYdJN22IxMju8K58-RvYquDV20Enevua5TZjUqZbTtbPGw0ViC4O6-mglPVitG8wvDzsZNj2_3F7s2UXX7Z2GxQ=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DI24sxiPrkqGiWSfOra3bkFP_kuiRmNTlfNAQ5AqzfREtJk7ihxSsgV-6QcljRJWTrlnELM54DRYj763gIRwqsdTLlRwxUz5dXd34aaVIoWKrt_kY4e7q_CqsSjR7n8pae1mtn=w300-h450-p",False,
Duc Huy,N/A,,"I was in An Phu hospital for 3 days and when I went home to get my car, I had to pay 60k for parking. Is there any hospital like that? From now on, I will say goodbye to this place.",Google,False,1,0,1,0,,False,
Phượng Phạm Thị,N/A,,"My family thanks the obstetrician for accompanying me and my mother from pregnancy to childbirth. Helped me successfully give birth to a healthy baby. Thank you, anesthetist. Thank you to the midwives who took care of me and my baby while at the hospital.",Google,False,1,0,0,0,,False,
Kim Kim,N/A,,"The cashier recruits anyone who is willing to help. But 10 times of paying money, 10 times of attitude. Attitude over qualifications. But the attitude is like..... …",Google,True,9,12,0,0,,False,
Dien Ngoc,N/A,,"23/02 I had a C-section at An Phu Thai Hospital at 38w2d, my baby weighed 3kg4. I would like to send my most sincere thanks to the hospital's obstetrics department, especially Dr. An, who is very enthusiastic, cheerful and friendly. Made me …",Google,False,1,0,3,0,,False,
Anh Lê,N/A,,"Good service, enthusiastic staff",Google,False,3,0,0,0,,False,
Sinh Lê,N/A,,What kind of hospital doesn't have a security guard to watch the cars at night?,Google,False,2,1,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90ArRNVeFjQXcuQ4GwbYoh0RsVpc4yBbO9gvr1SmVnFgFNpy9DubyoUCrXi_i_x_zVygTz4WYHmvtOHj10RzAdMrjdwSG4LYGzee9GlEiNYsBMOUmBt1VN2Ura3kEFs3B83KIEc=w600-h450-p,False,
Linh Diệu,N/A,,"The hospital is clean, airy, and especially quiet.",Google,True,23,230,6,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90B5rwqYeBx6XEHKVmVTmDCM0haDRZ4aQ6BH91D52XJsV7qpFoO_2tZuOGlCwflVEzXWN9Wzmc7HP0azN9qZN5qT97Xbp1l2K6FwCvFljR6IeoF46BBKMeJMSQE2JSsVAuqteQv4=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AKBNMjcrhUnxzmW-jo3sD1YGbAiwxIAsEi-3rRFXWJfOHDogMFW_PptbF_1KwYVcdTbMJJJ_V-LfoQxMPi-UWE8HTnUSDxNfu0qVAqkPjQqQA27XYU6ZdcdHH8w1Wre3a58NJG7g=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BK5h1ahbhz7hM1tqNmYPZpHVSSEbwOWCfQeUGEjS6WpK69ys0VB-auj0luHGBOEs22dyAtU5TlI_kqwizaJ_rBMjCB_sANzA8sCoizXzKdLU-f8TNBzWGfbqhbYmd-drptdcCD=w300-h225-p",False,
Sang Lu,N/A,,"The hospital's behavior is unprofessional. Patients pay money to go see a doctor, not charity. Why are they being so rude? They waited almost 2 hours to get their health certificate. If they can't serve the people, then close the hospital.",Google,False,3,0,2,0,,False,
Thị Công Viên Đỗ,N/A,,"After the pregnancy check-up at the hospital. I find that the doctors at the obstetrics department are very attentive and care about ""pregnant mothers"" as well as the patients. The doctor was also very cheerful and welcoming. Represented as …",Google,False,1,0,2,0,,False,
Vân anh Hà Thị,N/A,,"I was just born at An Phu General Hospital.
I am very satisfied with the very dedicated and attentive medical team.",Google,False,2,0,0,0,,False,
Trâm Nguyễn Thị Bích,N/A,,"Damn! The nurse who took blood at the lab, if you can do it, do it. If you can't, take a leave of absence. No one is forcing you to do it. She only asked one question and her answer was like she wanted to chew off someone's head. Taking …",Google,True,24,54,6,0,,False,
Ben Tran,N/A,,Hot guide staff,Google,False,1,0,0,0,,False,
Tính Phạm Trung,N/A,,"Any hospital with an attitude that is too talkative will be rude. If I go to the doctor next time, if there's one more nagging problem, I'll scream",Google,False,3,0,1,0,,False,
Thư Nguyễn,N/A,,"The security guard was very rude
I left my car there and the security guard said if I leave it for more than 3 days, it will be charged 20k per day. I left it for 2 and a half days and charged me 60k
That guy is old",Google,False,5,0,0,0,,False,
Quân Lê,N/A,,"The arrangement for the doctor to examine patients is not reasonable, in one room the patient waits for hours without being examined, and in the other room the doctor has no patients to examine. When asked the reason, the hospital staff …",Google,False,4,0,3,0,,False,
Dương Nguyễn,N/A,,"Dedicated doctor.. speaks gently..
There are cashiers who get angry, patients who don't submit enough prescriptions get yelled at.. they tell me everything but they're not used to the way the ladies do things..",Google,False,6,4,1,0,,False,
Nguyen Tran,N/A,,"On September 18, 2023, I gave birth to a 4.1 kg baby girl at the obstetrics department of An Phu General Hospital (in other hospitals, it would have been a C-section for sure😁). Although it is a provincial hospital, the quality is no …",Google,False,1,0,9,0,,False,
Tram Dang,N/A,,The hospital is very clean,Google,False,1,0,0,0,,False,
Trà Trần Bảo,N/A,,"The staff who took blood samples for testing on the first floor were very polite. The patient was already tired but still angry. To take blood, stick a needle into the snoring to look for blood vessels?? With such qualifications, you are already licensed to work??",Google,False,7,1,0,0,,False,
Huỳnh Anh Long,N/A,,"be moved. When I called to ask, they asked me to go to the hospital after being examined and then pay and wait for my turn. When I went in, the doctor said he would only take x-rays and not test for that disease. If you can't do it, just say one sentence, but when you go see the doctor, there's no system",Google,False,1,0,0,0,,False,
Vo CamNhung,N/A,,"Doctor Luong Cong Thai of the Department of Ear, Nose and Throat spoke to patients in a harsh tone, everyone asked to buy outside medicine. Fuck the hospital. People go to get insurance checkups and that's it",Google,False,2,1,3,0,,False,
hieu hieu,N/A,,Top of the pyramid hospital,Google,False,1,0,0,0,,False,
Hoài Hương Võ,N/A,,"Never seen a hospital like this. After the examination, the results were not made public and questions were answered vaguely, wanting to keep the person staying and paying for hospital fees. The doctor challenged me and asked 'do you know …",Google,True,53,270,4,0,,False,
Thach Nguyen,N/A,,My wife had a fever and went to the doctor. She had her nose and throat examined and was told to take an x-ray. Then she was given medicine to clear her nose. Then the fever medicine didn't feel any pain. People have a fever.,Google,False,3,0,0,0,,False,
Thái Đạt Võ,N/A,,The hospital beheads evil patients like Hitler. Just go in and push the water and pay exorbitant fees. Business is unethical and unethical.,Google,False,2,0,1,0,,False,
Quyền Phạm,N/A,,"-The examination was fine, the support staff were also enthusiastic
- Foreign doctor P104 tries to work through lunch breaks for patient convenience (thank you very much).",Google,False,6,9,0,0,,False,
thanh tran,N/A,,"I sincerely advise everyone to come here if it is really expensive. My husband's mother had gallstones, her blood pressure went up in the middle of the night, so she was admitted here because it was urgent. …",Google,False,3,2,6,0,,False,
Tiep Truong,N/A,,"2 Doctors Tan An & Hoai Thu examined the obstetrics department, gave enthusiastic and cheerful consultation, examined quickly and conveniently. Wish you both good health, success and happiness in your work. Pregnant 37w4d",Google,False,1,0,4,0,,False,
Lê Tiến Thi,N/A,,"The hospital had the most ridiculous examination ever. I injured my lip and had 3 stitches and was billed for 4 stitches (Article 23 of the 2008 Health Insurance Law (revised in 2014, insurance covers it), but I paid 100%. I had to …",Google,False,1,0,0,0,,False,
Dat Gip,N/A,,"This hospital only has internal medicine department room 3 which is ok, the rest are ENT and foreign like someone's grandfather, when asked the doctor's attitude is all kinds, face is gloomy like going to a funeral.",Google,False,50,91,1,0,,False,
Cường quốc,N/A,,"After taking a blood sample for testing, he said he had a blood infection and asked to go to the hospital urgently. Otherwise, it will get worse and he will die! I refuse to be hospitalized! I went back to another hospital and had my blood …",Google,False,1,0,1,0,,False,
