Author,Date,Rating,ReviewText,ReviewSource,IsLocalGuide,Review Count,PhotosCount,Likes,PhotoCount),PhotoURLs,HasOwnerResponse,OwnerResponse
Phương Trần,N/A,,"It was very bad. The first time I took my mother to be examined here for an X-ray, the result was that it took nearly an hour for the medical staff to arrive. They talked as if they wanted to punch the patient in the face. No matter what …",Google,False,2,3,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Cdf-m7eFhhIxDw1necoWQkH-jhXBxwtet--dFOwfDbfvfmoqO1SuvanLqY31rAlXJaKFdNQs7kEDV_6qmVVZihvMrNqRdHJvmDuH7EP0ESqzpQyKgW6IIw6TiyPoMHglF402D28Q=w600-h450-p,False,
Thịnh Phạm,N/A,,How many diseases have I been examined for so long and I have not been able to find any disease? I have to go to another hospital to find out how many diseases I have and will I still be able to cure them at that time? Doing business for a living doesn't have any heart at all,Google,False,3,0,0,0,,False,
Văn Thanh Trần,N/A,,"The attitude of the girls at the reception counter has nothing to say about spending time and money on education, but like that, you should look at yourself 😏 …",Google,False,1,0,0,0,,False,
Hạnh Phan Thị Tuyết,N/A,,"When I was examined, there were many patients, but the doctors gave me very enthusiastic advice and guidance.",Google,False,1,0,0,0,,False,
Oanh Nguyễn,N/A,,"It's true that public hospitals are different
Staff attitude 1 star
1 star service …",Google,False,6,4,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90Ar9YgVCKfiBgMwibla2ljndrqpAo0jIIlg6oJ9b2GWCu5Q1YIBn4RD6zqg-9gr8t0f-e9h6COrYGO2jvS0NNqpElXSPO10oZTwOZozN_2sZXG2aShFR3IKnzrFDDTCDzRXUCgJQQ=w600-h450-p,False,
phan ngoc,N/A,,"Professional nurses are too numb. Typing prescriptions back and forth makes many patients wait. Internal medicine clinic 8 November 21, 2023",Google,True,17,11,2,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CTkx7bJLbtghyLzbo8E10Stw6zYg_9M4ef4Y24hdwDY59qikMQluSt3nPxPMGvlocS0EDOGkVaoIX8u0f1vvQqiMs39ZV6ydQL4LA8EoBVUH77Rq6hH_ngDWBVDXK8FYPtbTw=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AN8Ojee-ZWGV7PeGRUhzIPkjFMgXKWIDWAqlxj_ZuhaVoRF64HkigR7HIDCAiw6k-LgjapZvXUdhjcbqkfZsmDbW9nllmvE11StztbzRDMsFxIKssl3DBblNLSD61BXnVGH0obgw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CTnz8-24F6It86msKIGl9UcuquJXMNbFqMlOuMhXvDWdp5c3mIBsr4LSWjqOMwbdsRWO2tyEc9jp-lPMfkkY10zU7c1sDXQbfO4Hxg15sMdgfM35r12b9hLqVMWIDUB0waW4o=w300-h225-p",False,
ᬊShi baᬊ᭄᭄,N/A,,"I asked to be admitted to the hospital, but the nurse in the emergency department on January 19, 2024 had a rude attitude. The patient was uncomfortable and asked if I thought she was going to be rude or something.",Google,False,1,0,0,0,,False,
Gia Thi Hàng,N/A,,The people at the medical registration counter were rude and arrogant,Google,False,7,1,0,0,,False,
Thủy Nguyễn văn,N/A,,Appendicitis surgery at the hospital was treated very enthusiastically and thoughtfully by the doctors and nurses,Google,False,1,0,0,0,,False,
hanh quan,N/A,,"The TA Medical Center's medical team is enthusiastic, has effective medical examination and treatment quality, and spacious facilities",Google,False,2,0,0,0,,False,
Huy Hùng Lê,N/A,,"Registering for medical examination and getting medicine, the attitude was extremely unpleasant. I know I work for the government but I have to respect patients and the elderly too.",Google,True,9,25,0,0,,False,
Công Nghệ Cà Phê,N/A,,The hospital has recently changed a lot in the direction of better serving patients,Google,True,260,763,4,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90A5vxxgtHrHfHanzgsYJJeCcadj8JB54RRYOYQuotDFoR6GeoO85j9FCUZgLZZf00pQUddh2-Fgw-qS9YGla44Jk6GOKJxNuBSPKVjQJ2ZEDFeBDep7cOHBlWoOgIRUTMVs5KGZ=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Dvce_NyU0zyohwmXaEXWzdD9q2WqnrHofQhGANuqF4SLTexsaL2rQJzNwP6gPzwx8jtFYhtXVf4OHnNRzoGR1hS6d4tD2TrvG3FDjuwBbSouXo0jPIqvBIdndTDww48JbqhiyQrw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CY8W3lRK9xlI8ftenkqfrLdI-1v2A0sdeRIKnjh7qWlBLKj4Q8CsGXNInnBbItXzbrP5S6v66yPxHCA5AK9w_XiYEolXNcL8ezF7ORg4J3cqKJCC7v4hzuMADESKs47lGUxWJN=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Dpv4_lBLhip9EAo36-0UCP-y1O-tkrHUM2--y0f3LzCZNCHmUUsEFYNVs_sR5g0at9GSNeNe5Y3jDyLxHJsTEMZAxoffPf0LvrqUuIpW2DWBOI9vqCuGIr3YM04M0nCS-Mu6zJkA=w300-h225-p",False,
Hương Nguyễn,N/A,,"It's very bad, the patient gets tired of waiting for the examination, getting the last step to get a leave of absence takes longer than the examination, the patient is tired and still has to wait for quite a long time, not reducing the burden on the patient is bad. Not arguing for charity will be like a ghost hospital.",Google,False,1,0,0,0,,False,
Lý Vũ,N/A,,"The staff outside are not enthusiastic, very attitude towards patients
With the name of a compassionate doctor, but the first time the patient came, he did not know what to ask, but his attitude was so rude and unpleasant that he …",Google,False,1,0,0,0,,False,
Sy Trung,N/A,,"The attitude of the ladies sitting at the patient reception counter is truly despicable. Even though they have graduated from school, they always talk with wide eyes and grimaces. As soon as they enter, they lose points right from the first …",Google,False,1,0,4,0,,False,
Phúc Nguyễn,N/A,,"1 toilet behind the traditional medicine area, known as Thuan An City Hospital, looks like people throwing trash on the street",Google,True,21,119,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90C3m51S5gK1ylMLcWrE0fQcgWpDYTtFdGRuqsmEvNm9h2oeJsZzzO4mhurtZnxze3ThGL-1ydgKYDPsGQTAY78Ul_yh5JmbW1p7nvtkZsYanvMrTsGO8Bicglhp_ePgPKQz9Wrt=w600-h450-p,False,
Thúy Mai Xuân,N/A,,"The Provincial Hospital is inferior to the district hospital. During a physical examination to apply for a job, the doctor charged the patient with an overbearing attitude. It costs too much money, it costs 400,000 and I refuse to have an …",Google,False,2,0,0,0,,False,
Long Nguyễn Hữu phi long,N/A,,"A famous online hospital is a hospital in Thuan An city. But when I went to see a doctor, I didn't have an endoscope. When I asked the doctor, he said it was broken during the epidemic. It's been more than 3 years and I don't have money to fix it.",Google,False,1,0,0,0,,False,
Tu Huynh,N/A,,Very bad. The administrative department lacks people. Only one person asked the director for signatures for dozens of patients. Waiting for signature for almost an hour. The examination steps are quick. Just waiting for the confirmation signature to return took an hour. Bad,Google,False,4,3,0,0,,False,
Trafalgar Law Fan,N/A,,"When I asked to be admitted to the hospital, the emergency room pushed me to register for the examination. When I went to register for the examination, the person in charge was very rude, angry at others, people also spent money to get …",Google,True,12,16,0,0,,False,
Thu Phan,N/A,,"The 15th of July but the mouth is so evil, what kind of doctor is so evil, my child is not even 2 years old yet, he had a fever and was taken to the emergency room, the thermometer was measured at 37 degrees, I thought he was taken to see a …",Google,False,2,0,2,0,,False,
YÊU NƯỚC Page,N/A,,"The doctor and staff were very good because I went for a general health check-up with a health insurance card but that was not the right thing to do, so the staff member who gave me the internal exam told the doctor what to do to get around the law hehe. Everything's fine.",Google,True,38,2,0,0,,False,
Nhân Lực Lê,N/A,,"Hospital but thought it was a medical station, lousy from doctors to medical equipment. Too bad",Google,False,2,0,0,0,,False,
Anh Thư Trịnh Bùi,N/A,,"Nurse Vu Thi Ha did not support the patient in going for a driving check-up. The doctor concluded that he had a B2 driving skill, but in reality the patient had a C license and was required to pay 300,000 and the examination was …",Google,False,1,0,1,0,,False,
Văn Sơn Nguyễn,N/A,,"Sick patients are tired of going to the doctor, but the doctor is slow and waits for a long time",Google,False,1,0,0,0,,False,
Phương Dương,N/A,,"Just entered the examination room, didn't have time to say anything, what did the doctor say, what did he say, there were still a few minutes left to rest, then he told me what was wrong, said ok, gave me medicine, went home for a dental …",Google,False,1,0,0,0,,False,
MR CƯỜNG LONG,N/A,,"Went to see a doctor on Thursday (June 20, 2024) but the endoscopy room staff was off, there was no staff on duty. A city hospital like that...!!!",Google,False,1,13,0,0,,False,
Trinh Hieu,N/A,,"Patients must buy all medical supplies outside, although the hospital still has adequate medical supplies. The nurse was drowsy, when taking a patient's vein, blood flowed out. She threw away the needle too quickly. I don't know whose …",Google,True,4,39,1,0,,False,
Be Nguyen,N/A,,"Pediatric nurses don't have the heart to treat pediatric patients who are in a bad mood or have family members with questions, it's like taking out their anger on their children, their salary is like a mother's, the slogan is placed on the …",Google,False,1,0,0,0,,False,
Anh Phạm,N/A,,"Doctor Nam, room 05, examined the internal organs and asked very miscellaneous questions, asked to test his university knowledge, and refused to answer and refused to sign (I went for a medical examination, not an interview). Not allowed to …",Google,False,1,0,1,0,,False,
Thu Thao Nguyen,N/A,,"At 8am, the internal medicine department sent the paper to the blood test room. When they gave the paper, they told me to wait for the results. At 11am, I went down to the blood test results room but there were no results, so I rang the …",Google,False,1,0,0,0,,False,
minh chí vũ,N/A,,"Business is like shorts, the patient broke 3 bones in his foot, the doctor saw an x-ray showing 2 bones, a torn knee ligament said it was only soft tissue damage. Poor working attitude, if not very bad.",Google,True,7,26,0,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90DpCE3UtDmeq2NBuomnqj_FDj4WIT2IUjPdkrWUF5Po1qQRTuX9Oy73hCRzEEoZZDfTalnKUXHuUWOTaG0FutkMbdsQ4kRlJ-nRT6PSguX82ONwWcb6kTslz0elnf2RokDkk7I8=w600-h450-p,False,
sơn lê nguyễn,N/A,,"Really, when I went to get a medical examination to change my driver's license, I couldn't write down the full number on the medical examination paper. I had to write it down. I wanted to look up the medical examination certificate on the public service portal and didn't know which way to go. always.",Google,False,2,4,0,0,,False,
tuan nguyen,N/A,,"To put it briefly, when I went in to pay for the examination, I thought I was going in and asked for nothing. The staff's attitude was extremely bad, the instructor and the nurses... chatted loudly, when asked where the clinic was, he …",Google,False,1,0,2,0,,False,
Tan Nguyen,N/A,,"The infrastructure is a bit old, but in return there is an interesting play area for children. Acceptable patient service.",Google,True,15,45,2,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CRCf_0KtsnWSRLMP3UZdlbIIeAbsSUqjkElqABiCE_NXRF5vlGr9p--tj7RkkMTNwcvj8BksMw1xw0DLGEs_B6gBOrlr8httSCAZrvikKUlVKpQawxTligRfr47CDI2sJ0nxM=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DANlWC_TJDb-07cpUtFTUe75bUU4oFTKy302Xj78Xt4rlXjlTN_LaSnki9aCIJTk6FUzJ0xCoXuX4vQLAyh7kIZPr9A65NKIoRdyRVBUq9BgphJcRG1JduM1tnV5DYrUlVQxkC=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90DajIjEdSbS_i1fsnOJYctpJTi8TrtAsNix0IL8uvdDdRqtFsdJJBvh_VkUtulEwFbo61vephsMHrGrGiixQXFThstA9D3MObyD_RDGyQh197nuDwyuYlhbmOyiyFZka1nSIOA1=w300-h225-p",False,
Vo Sang,N/A,,"The staff took medicine for the patient, always dialed their own phone, kept the patient waiting for several hours, not working ethically.",Google,False,2,0,0,0,,False,
Minh Editor,N/A,,The hospital service is too bad. Very bad. People come to see a doctor to register for procedures. The journey is long and the sun is hot like fire. They just forgot to bring the original ID card. They only have a photocopy but they still …,Google,False,2,0,2,0,,False,
Nhut Bui,N/A,,"Dr. Huynh Thi Hong Thao talked in a haughty manner with a disdainful attitude and no respect for the patient. When I asked for advice, he pointed to my year of birth and asked me how old I was, then ended up saying ""If it hurts too much and …",Google,True,7,9,2,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90AYNhaSMREF3KPcaQwAaEacDN2cdv_mXIYPkZaOFH9KnK0OI4BmS0M4JZNzaOMhp8BVh0dX05-BPr2n7NGgSpApD7KAL8PJ8FA3EiLRpF-Z3YErjMD8qFPKyjtjAUhXo3HMQQJbSA=w600-h450-p,False,
Ank Nguyễn,N/A,,"I only went to the doctor when I was sick, but when I asked to be examined, they sent me away. Where is medical ethics???",Google,False,2,0,0,0,,False,
Van ken Luu,N/A,,"What kind of hospital is there that people admit to enough beds and then I go home at noon and when I get up in the afternoon, I let someone else into my bed and meanwhile my clothes are still there hahaz😑 The nurse's attitude is so annoying. …",Google,False,2,0,1,0,,False,
BSTich BinhDuong,N/A,,"Very good service, highly professional. Effective treatment",Google,False,5,4,0,0,,False,
Giang Pham,N/A,,The Medical Center now has many changes.,Google,False,1,0,0,0,,False,
Khanh vlos,N/A,,The pediatrician doesn't care what the baby is like when the baby is 7 months old,Google,False,1,0,0,0,,False,
Hiền Phùng,N/A,,"The hospital experience was extremely bad, staying in the hospital and having an attitude from the nurses to the orderlies. Even the needles and glue are bought, the bed sheet is changed every 2 days :)) is dirty. But Thuan An has moved to …",Google,False,1,0,3,0,,False,
Hoàng Lê,N/A,,"The staff was unprofessional, the examination was cursory, the patient had an open wound, the doctor did not advise or remind him what to eat and drink.
It's true, hearing it is not as good as coming here to experience it once",Google,False,1,0,0,0,,False,
Huyền Thanh,N/A,,"Bv is also bad
Needles, tape and tape, specialized in fluids, patients now have to go out and buy …",Google,False,6,0,4,0,,False,
Đội Trần Bá (Nam Việt Quân),N/A,,"State hospitals and public hospitals cheered.
In the hospital, all the prescriptions are outside of insurance. The only thing I don't have to buy is the bed... get rid of it, change it to its intended use.",Google,False,7,3,2,0,,False,
An Nguyenthanh,N/A,,"The delivery room service is terrible. The delivery nurse is unprofessional and threatens to kick the pregnant woman out if she continues to cry and scream until she gives birth. She waits a long time before being seen. In general, if you …",Google,False,2,0,3,0,,False,
Huong Hoang,N/A,,"Warm welcome, considerate care, good expertise",Google,False,1,0,0,0,,False,
Trieu Huynh,N/A,,Cute medical examination!,Google,False,1,0,0,0,,False,
XuanYi,N/A,,"The nursing staff are like children =))) The patient didn't have the strength to talk anymore, so he had to go to the emergency room for recovery. When the family answered for help, the attitude was ""Let the patient answer, why should I …",Google,False,2,0,5,0,,False,
Kim hiền Nguyễn thị,N/A,,"The first experience of bringing a family member to the clinic was the grumpy attitude from the security guard. If you don't know then ask, but if you know then why ask, what is the patient's severity? …",Google,False,1,6,10,0,,False,
Như Trần,N/A,,What kind of hospital has doctors and nurses like someone's great-grandmother who has an education but talks like an uneducated marketer?,Google,False,1,0,3,0,,False,
Chí Tâm Quách,N/A,,"The cashier counter staff is unprofessional and has no responsibility or attitude towards customers. I submitted a bunch of money but after more than an hour and a half, I asked to take the book out to buy and said I didn't have it. At the …",Google,False,2,0,2,0,,False,
Nguyen Nhi,N/A,,I don't know if the hospital has a service room or not. I plan to give birth here in Di An district and move over,Google,False,6,0,0,0,,False,
Sỹ Sơn Hoàng,N/A,,"The hospital's doctors have weak expertise, lack of respect for patients, and worry about calling on the phone without paying attention to the patient.",Google,False,2,0,0,0,,False,
Soái ca Bọ,N/A,,"It's not like that in a hospital, people just go to see a doctor when they have an illness, but when they come in, the doctor talks like a gangster and curses in the patient's face. When they ask for a heart test, they say it's a …",Google,False,2,1,5,0,,False,
diem truong,N/A,,"The hospital felt like it was going crazy, the hand was in the water and forced it to move, the bag of water dropped and it started bleeding, the family cried out and sighed like why bother, the hospital doesn't even have a piece of tape for the patient???",Google,False,3,0,3,0,,False,
Thảo Lê,N/A,,"Admitted to the pediatric ward, the bed arrangement was not done, the empty bed was not arranged for the patient. The bed the patient was lying on was stuffed with another patient. I wonder if they have brains??? When they went to eat, …",Google,False,1,0,2,0,,False,
Đen Văn,N/A,,"The CMT doctor is good and ok, but the nurses are bad and the cashiers are bad and make the image of Thuan An hospital look bad.",Google,False,1,0,2,0,,False,
Hào Nướng Phô Mai hao,N/A,,"Taking my wife to the prenatal check-up, I saw that the parking lot was marked as pregnant women and the elderly. I drove in and they said no, asking me to take her to park upstairs. I asked the security guard and the answer was ""You are …",Google,False,1,0,12,0,,False,
Phi Nguyen Minh,N/A,,"Went for an eye test on Monday and made an appointment on Thursday to see a doctor. On Thursday, I paid for the test and then said there was a hidden rule from the hospital telling me to go down to the accountant to get my money back. I wanted to pay money for a medical examination but I was also refused 🤣 …",Google,False,1,0,2,0,,False,
Nhu Tang,N/A,,"On August 9, 2020, at 2:00 a.m., my relative suffered a severe facial injury and was taken to the emergency room. While the doctor on duty at the emergency room gave my family the paperwork to take an x-ray, when I entered the X-ray room, …",Google,False,2,1,8,0,,False,
linh che,N/A,,"Went to the hospital for a blood test, one time the result was negative, the second time the result was positive and then the result was given to someone else who made me go for another blood test. I don't understand how a big hospital can do business like that.",Google,False,1,0,4,0,,False,
Thy _Am,N/A,,"With any disease, nurses always scold the patient, making mistakes and bullying them. Distributing medicine is a mess",Google,False,1,0,4,0,,False,
Tuấn Lê Xuân,N/A,,"Asking for 2 medical examination papers to apply for a job is 135k, 2 more papers are 6k for 141k, another hospital is 60k for 2 papers. The quality is still poor, the nurses are very unsympathetic even though I haven't done anything yet. Facilities are being improved, the toilet does not dare to enter",Google,True,111,466,5,0,,False,
phim hay,N/A,,"Hospital 3 took the family member to the emergency room at 4 a.m. and asked them to be transferred to bcamex for help because they didn't have an ultrasound doctor to examine them. I really don't know what to do when I open a hospital 😠😠😠. Living from childhood to adulthood, this is the first time I encounter this situation. …",Google,False,3,0,4,0,,False,
xuân đào lê,N/A,,"The staff at the medicine dispensing counter is really unprofessional, approving prescriptions for patients without giving confirmation so that at 11:00 am the patient goes around from the medicine dispensing place to the gynecological clinic 3-4 times :))",Google,False,1,0,2,0,,False,
Hien Phan,N/A,,"Extremely bad emergency care, not caring about patients who are lying in pain.

I brought my family here twice and encountered this situation. …",Google,True,88,189,2,0,,False,
Hải Phạm Văn Chí,N/A,,You shouldn't go to the doctor for a service. It took nearly 2 hours to get a prescription and medical papers. I was unlucky enough to meet an intern who was like a turtle when entering information into the computer... oh my god... scared the hell out of me once.,Google,False,1,0,3,0,,False,
Phan Thanh,N/A,,"Took a family member to the emergency room, his eyes couldn't open, he was tired and weak, he went to the doctor for a CT scan and came out saying there was nothing wrong, what?",Google,False,1,0,2,0,,False,
Tài Tấn,N/A,,"Some emergency department kids like Lngta got hit by a car so they had to lie down so I went to pay the money and then they forced me to push myself to each place to check :)) . When his parents and grandparents were like that, he knew the …",Google,False,3,1,7,0,,False,
may mắn,N/A,,"The doctors at the outpatient clinic are terrible. I have seen both male and female doctors many times, but I find that they have no expertise or ethics. They just give a quick explanation and prescribe the medicine to finish. When I ask …",Google,True,9,0,3,0,,False,
Thien Truong,N/A,,"The staff at the medical examination counter is confused, looks down and doesn't look at the patient, doesn't see the patient pay and reminds him because he doesn't even raise his head to look! Sitting there doing anything I can't do!",Google,False,2,2,5,0,,False,
Quý Đức,N/A,,"The totalitarian society produces all kinds of monsters and monsters from the flight attendants, doctors, and officials who don't study anything to become doctors like they should.",Google,False,2,0,2,0,,False,
truong phung,N/A,,"The hospital is slow, slow and lazy, making patients wait for a long time",Google,False,4,0,0,0,,False,
Kim Yết,N/A,,"In the past, when I was preparing to give birth, the doctor was not professional and almost left me alone. The same thing now, the doctors and nurses don't have good attitudes. I never want to be examined at this hospital",Google,True,71,48,4,0,,False,
Kinh Ma,N/A,,A trustworthy medical examination and treatment place,Google,True,63,111,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BPSHTkBi3hqSoBwZwRXWnT8H2EHTaLWlhaJINpmsKCXk1T0oxHQZV3xONRwuujyKTch3LZpFqWHQ8YRyIgkFz4QuM71Vv1SCGeow98UR-7L-u-3uKlXWS4o0PBOMchxa3RbhGb=w600-h450-p,False,
Ngọc Lan,N/A,,"First from the parking lot. People go see a doctor, guys. The parking space is a bit small so how can you squeeze people in? The man was weak, so he tried to drag himself to the doctor's office and asked him to carry the car and put it in …",Google,False,4,1,4,0,,False,
Bui Van Hieu,N/A,,"Very boring, the doctor doesn't care, what hospital has you buy all the medicine, even the needles and bandages you have to buy, that's terrible.",Google,False,1,0,0,0,,False,
duc pham,N/A,,"The cashiers work sloppily and talk slyly. The nurses at the delivery room are also enthusiastic. The worst thing I saw was when the mother brought the newborn home, there was no guard to check. If someone infiltrates and kidnaps a newborn, what can the hospital do?????????",Google,True,11,10,2,0,,False,
Sen Cây Dù,N/A,,"The attitude of the nurse on duty is so bad, she's so ungrateful that she thinks she's an international comedian 🙂 My mother is old but the young nurse keeps blowing off my mother's face while my mother does nothing …",Google,False,2,0,1,0,,False,
Tran Nguyen,N/A,,Professionalism is too poor. The most uneducated nurse I have ever encountered. Arrogant and arrogant,Google,False,4,1,2,0,,False,
Hien Le thi thu,N/A,,"Work irresponsibly. Came for examination at 3pm and waited for medicine until 4pm. 40 minutes, the doctor came out and said medicine delivery time was over. I took the prescription outside to buy it. I was so angry.",Google,False,2,0,3,0,,False,
Quynh Thuy,N/A,,"Customer care sat down and dialed the phone, then asked for the number, then walked away without taking his eyes off the phone. The ladies at the paperwork office were bullied if they didn't hear clearly. Going to the market feels much more polite",Google,False,2,0,2,0,,False,
