Author,Date,Rating,ReviewText,ReviewSource,IsLocalGuide,Review Count,PhotosCount,Likes,PhotoCount),PhotoURLs,HasOwnerResponse,OwnerResponse
James Vo,N/A,,"My mother had appendicitis surgery here last week. Doctors and nurses are very professional, enthusiastic & friendly.
At first, my mother was very worried when she had to go to the hospital. But …",Google,False,1,4,0,3,"https://lh3.googleusercontent.com/geougc-cs/AB3l90CgjrC0uGOmkyFnIqkuJ1jr-1gxeyxM2bgNKh1qd2K2pMV-ZX52s6HPJHXnBsHB_FhuNhJNHjYMpLHHLDoR3zUlw4qIDZbiKj0cXMM90DejfVjPqI7_X28FVxBc079Tx1TR0XY=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CGbPoOukwPRrSwzLYhE9f5unY8A3zRJJlsUa1ctw25-C2NEIQJm4fI5cAi07cS79392PYWAUPpVOohipZrZ4YKGfKuXezbxIsV6DBR6y39Da1TtoIWpj3qsMAyUeq1dJ4cQGZ6Bw=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Ax0lT0kXI3ia499aGISWlxrevM2iwpAPABKejEXpZz9BtcgvdRNJeHrVEH2ph1bGNTfSokQZV2zQRZeGP5417GnF_hnd7mebe1iSdKsmv0ER0IgbHoO5oOiNbxeutS-EXi2nY=w300-h225-p",False,
董吉宇,N/A,,Had bone fractures after sport injury. Doctor and nurses are very professional and answered all my questions patiently.,Google,False,4,7,0,0,,False,
Delphi Chiang,N/A,,"5  Star service with good employees names Dr Duong, Nurse Huyen, Trung, Chi and Chinese interpreter Gia Han who has passion to serve the patient, thanks all of ur support when i was at emergency room",Google,True,18,54,2,0,,True,"Dear Delphi Chiang,
Thank you for using our services and also thank you for your compliments. 
Your appreciation is considered as a motivation for our staff to try harder and … More"
roldan racaza,N/A,,Much better for other hospital.,Google,False,1,0,0,0,,True,"Dear Mr. Roldan Racaza,
Thank you for choosing Columbia Asia Hospital – Binh Duong and for your kind 5-star review. … More"
Ian Vigus,N/A,,"If there was a button for 0 stars you would be getting it. Never in my life I have I encountered a hospital which treats patients like they are nothing. Two doctors which I have seen, have 0 EQ, wave their hands at you when you ask a …",Google,False,1,0,6,0,,True,"Dear Mr. Ian Vigus,
First of all, we would like to express our sincere thanks for using our services. … More"
Ral Lixus Godoyo,N/A,,"Friendly staff, service is good. Giod place for expats.",Google,False,2,0,0,0,,False,
Bui Thao,N/A,,I had my appendix removed and regular checkups at this hospital. All staff and doctors are friendly and helpful.,Google,False,1,0,1,0,,False,
John Colenz Cadavillo,N/A,,Very accommodating and approachable staff. ✨,Google,False,1,0,0,0,,False,
Adel DU PLESSIS,N/A,,"Thank you doctor Duong, Sn Tam  thúy ,dung. Service is really good. And the staff is very friendly",Google,False,3,0,0,0,,False,
Tri Nguyen,N/A,,"This facility is very unorganized, lack of professionalism and missing their core mission - patient care.  I was here for my health checkup to apply for my working permit, it took hours of waiting despite the fact that it took less than 10 …",Google,True,38,2,4,0,,True,"Dear Mr. Tri Nguyen,

First of all, we would like to thank you for using our services and do apologize … More"
John Brady,N/A,,"Yes, I seen good feedback about this clinic.I was impressed, I was in and out within 1 hour and a half. The receptionist, nurses and doctors.Were very caring. It is a nice hospital.They gave me an invoice for all the treatment. So I can claim back of my insurance. Keep up the good work. 👍👍👍👍👍🇻🇳🇻🇳🇻🇳🇻🇳🇻🇳 …",Google,True,17,19,1,0,,False,
Crazy Minded,N/A,,"As most of them were sharing their experiences as bad. But i strongly recommend this was my heaven.  Because if you visit the same hospital in saigon,  then you will realize my words.  Here the doctors and staffs are very friendly, can able …",Google,True,15,39,1,0,,False,
James Ma,N/A,,It's very funny that your dentist works two Saturdays a month. It's also unbelievable that Columbia has only one dentist. The receptionist could not tell what the solution is when the dentist is full with his appointment.,Google,True,8,17,2,0,,True,"Dear Mr. Ma James,
We are sorry for any inconvenience may cause this morning, but the schedule of Dentistry is usually full, so you should make an appointment before at least 02 … More"
Warren Rou (Chameleon),N/A,,"It is my first time leaving negative review in Google map. I need to this as it is relates to a child’s health. Staffs here don’t speak English. If you ask them to explain in English, they treat you very annoying person. …",Google,False,6,0,2,0,,True,"Hi Mom Shimmy, 
Thank you for using our services.
And we apologize for any inconvenience and unpleasant experiences at our … More"
LINH VÕ NGỌC,N/A,,"Doctor and nurse very friendly
Clean and hygine food and service like room service in hotel.
Recommend people in Binh Duong and around look for good health care service
Many thanks",Google,True,30,10,0,2,"https://lh3.googleusercontent.com/geougc-cs/AB3l90BvhLipGCj6nxs3cXlTkxMgJCWLYPsTfte9KJ6oOyKujLxcj9jM2uSUyx5kbn_zWlHwR59ZCfVkFWWaoFXa_C3pteA3XNj7Y9d2vWYY4wI7E2eRFBXPRbr6Y9Q6aFnxB6qOxMIA=w300-h450-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90AnjHBY8LO7FFVY0b1gmbRF_UcVETEcXIEv-hJN5XEfUsbCs3HHlTawIbMddbwy60-J4PJU_iE73SSSMho6FYMXi1BcA3mNgX8PLSyIP8JdRqP-nAzjHi-2HSllsJiNcf4skBod=w300-h450-p",False,
Viet Anh Tran,N/A,,Super bad service! Both nurses & doctors. Facilities getting old without maintenance,Google,True,65,70,1,1,https://lh3.googleusercontent.com/geougc-cs/AB3l90BLa__tVIMcSMEUzzt8jzxQm6TUSSkuyF5Sja_lIfpp1wI3FAJpPCrr7tZv9OiLy3zNABYqSx2apW4cRvN3ldixFLoSv2mYLM_hBXuE71JdPGAnUsuR6fx_HONYEXbO_lS4ZzES=w600-h450-p,False,
An Nhien Nguyen Phuc,N/A,,That hostpital is wonderful . They have mordern clinic . Doctors and nurses are friendly . Good service !,Google,False,1,0,0,0,,False,
Student Alex,N/A,,"Good staff, amazingly caring doctors.

The waiting time was reasonable. …",Google,True,14,23,1,0,,False,
Alex B.,N/A,,"I don't know/understand what some people here wrote. From unprofessionell, Long time waiting. I come from Europe, Austria 🇦🇹. We have high Standard about Hospitals.  We have also to wait, sometimes half day, with appointment. Someone think …",Google,True,107,164,2,0,,False,
Krishna Kumar,N/A,,It was good experience today,Google,True,22,14,0,0,,True,"Dear Krishana Kumar, 
Thank you for your kind feedback!
We’re glad to hear you had a good experience today. Your satisfaction is very … More"
Thảo Nguyễn Lê Thu,N/A,,"Good services, friendly person",Google,False,1,0,0,0,,True,"Hello Sister,
Thank you for using the services of Columbia Asia Binh Duong Hospital and taking the time to evaluate the quality of the Hospital's services. … More"
Murat Bostanci,N/A,,I had an appointment with my doctor and it was scheduled last week. They told me the doctor is at a workshop in HCMC when i arrive the hospital after a ride for 40 kms. …,Google,True,92,81,3,0,,False,
Justin Lim,N/A,,Good service and very hospitality.,Google,False,3,0,0,0,,False,
Dinhkhoi Nguyen,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Huynh Nhan Le,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Mr. Nhan,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Tâm Phan,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Ms. Tam,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Vy Vy,N/A,,Ok,Google,False,3,1,0,0,,True,"Hello Ms. Vy,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Vi Pham,N/A,,"Bad service ever, I had an appointment for the vaccination, they told me to come on that day but when I came for it they said it is not available, I asked how long they gonna restock that vaccine then they said they don’t know, what the …",Google,True,36,8,3,0,,True,"Hi vivi kimm,

Thank you for your feedback and we are sorry to hear about your situation. … More"
Tran Tham,N/A,,Clean and good service and of course expensive.,Google,True,159,884,0,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90APF2hkoS9E7ZUnpaf_1Rr9ZCxi02sg3DOKgvljW9FVswuSn1r8wjDuz_W_SkqDdvaCECM0o1TwkVlT4q1D_y1usPAbbI6Wc9qxYwAO_3Pgc25SkkgZ4XZFUJxEiAeZGEMSXZ88ew=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CAE7cOWp4YozQmw7ggbyOgKz19lsDPcNlkVonAi1uNvubOzOsTstlpr5aUhGL8pwZ18H41SeE2qQWGuoSGiSj-0ryVscU133HodZdK-8yOBoM4bVxGcMG8O05VGq-AUWgmakdM=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90D6i7tYKVZn3I_gTgdCzhw-xmCPoiyxWfUC7Ay4TSIEuonaKwdsNw_VA8y6TaWqTzGkuibXiBhsmWrAZfx_cVn7NiQHJwEO7_9lUSBAF19dCewxmIIpJ6tTUovrL0IPV_C0-xBl=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90CCnChA6pPjFCXEEOWyDnhYx9sZ0ZC3Io7JM2vNyFVW_TX6Nw0QGe57ZIi_KEngT1ydY8m02eyaW19KR2NgDQOP9ERuoZ2RJlVxYzCreKJq4FCKSSC_WNR0FxIT8WmbFpsRJxfJyw=w300-h225-p",False,
Jeff PANG,N/A,,"Good service, kind people.",Google,False,2,0,0,0,,False,
Oanh Trần,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Ms. Oanh, 
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Huy Tran,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Mr. Huy,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
liên,N/A,,ok,Google,False,1,0,0,0,,True,"Hello Ms. Lien,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Thúy Diễm Phạm,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Ms. Diem, 
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Andrea,N/A,,The nurse and the doctor here can communicate with English well.,Google,False,9,5,0,0,,True,"Dear Andrea Ho,
Thank you for using our services and also thank you for your compliments.
Your appreciation is considered as a motivation for our staff to try harder and … More"
Tuan Anh Nguyen,N/A,,ok,Google,False,2,0,0,0,,True,"Hello, 
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
kaohsuing liu,N/A,,The hospital is clean. But the medical technology is not good. The price is expensive. A mild cold costs US$150. The point is that the medicine does not have much effect.,Google,False,1,0,0,0,,False,
Huy Tran,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Mr. Huy Tran,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
luu duong,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello, 
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
hung nguyenquoc,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Mr. Hung,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Phuoc Tran Ngoc,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello,
Thank you for using the services of Columbia Asia Binh Duong Hospital and submitting your review of the hospital's service quality. … More"
蔡鈞宇,N/A,,Good serves,Google,False,4,2,0,0,,True,"Dear valued guest, hello:
Thank you for trusting and choosing to use our services at Columbia Asia Bình Dương, and thank you for taking the time to rate our service quality. … More"
Tran QuocPhuong,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Mr. Tran QuocPhuong,
Thank you for choosing Columbia Asia Binh Duong Hospital and taking the time to give positive feedback on the quality of the hospital's services, especially the … More"
Duyên Trần,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Ms. Duyen Tran,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Linh Nguyễn,N/A,,Good,Google,False,1,0,0,0,,True,"Dear Customer,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Hương Trần,N/A,,Ok,Google,False,2,0,0,0,,True,"Hello Sister,
Thank you for using Columbia Asia Binh Duong's services.
The Hospital would like to thank you for taking the time to evaluate and respond … More"
khang gia,N/A,,ok,Google,False,1,0,0,0,,True,"Hello,
Thank you for using Columbia Asia Binh Duong's services.
The Hospital would like to thank you for taking the time to evaluate and respond … More"
Vũ Vương,N/A,,Good,Google,False,3,0,0,0,,True,"Hello Mr. Vu Vuong,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
John Ma,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello,
Thank you for using Columbia Asia Binh Duong's services.
The Hospital would like to thank you for taking the time to evaluate and respond … More"
Khanh Nguyen,N/A,,Ok,Google,False,3,0,0,0,,True,"Hello,
Thank you for using Columbia Asia Binh Duong's services.
The hospital would like to thank you for taking the time to evaluate and provide … More"
Eric,N/A,,Good quality clean and modern hospital. The dental department has helped me multiple times.,Google,True,262,180,1,0,,False,
Nanie Espanso,N/A,,Good,Google,False,1,0,0,0,,True,"Dear Nanie Espanso, 
Thank you for your kind feedback!
We’re glad to hear you had a good experience today. Your satisfaction is very … More"
Kofi Arthur,N/A,,Good,Google,False,7,2,0,0,,True,"Dear Mr. Kofi Arthur,
Thank you for choosing Columbia Asia Hospital – Binh Duong and for your kind 5-star review. … More"
DuyLyVL,N/A,,Good,Google,False,1,0,0,0,,True,"Hello,
Thank you for using Columbia Asia Binh Duong's services.
The Hospital would like to thank you for taking the time to evaluate and respond … More"
Minh Tú Vũ,N/A,,Good,Google,False,2,0,0,0,,True,"Hello,
Thank you for using Columbia Asia Binh Duong's services.
The Hospital would like to thank you for taking the time to evaluate and respond … More"
Nguyen Tran,N/A,,Good,Google,False,1,2,0,0,,True,"Hello,
Thank you for using Columbia Asia Binh Duong's services.
The hospital would like to thank you for taking the time to evaluate and provide … More"
tri tran le minh,N/A,,Good service!,Google,True,9,61,0,4,"https://lh3.googleusercontent.com/geougc-cs/AB3l90B1lbwRFlLYZDoadoDyi5aAaJ7ck07HwOZQ8B9rDo0-4mqeHHAs6LKtjtFFK5AvwPyc8Ou2SFJ_3-ZS3wGATFTCeQ1O_KzbpNoHVTvm8DexXBWqPjJrop6TDOd9zte61lNIg6pC9A=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90Avea868V3rcduZggTR4CvxMUKNy1aG2V79NnFZGfQMMzhg0bGTU61eOw08VPibzKVRnGED0z1Y8Aln6plUKYMPREoXkAW3Jlna5ehRG6w4tkfJJEVgq-DvTZiBpohzmWwXv3Q=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90BErftJ5qQgsYyh1n-wFjnAOIbCN-PTtyZ2agOQFUjw1_kUzqXRrG7DtbeW_sUHF_jUrh6Z0pdcjqXqNojnP06epqmF5HNbTJPad5zvhzlbyhpvOJRWi-AX0AzlMqaPPnWiWQqn0g=w300-h225-p, https://lh3.googleusercontent.com/geougc-cs/AB3l90ATw6fFVrXGEYHiybnDKOBAA7jIJeks65ATFTs6ylxhfnDyqNjNDCABno_H59BWylRPWlOkKKO67c4Mq4CBqwe55ts976eFD7qJU66mTlwJqFx_Tycf0hTW-9Ge8u4ViRkEs_g0=w300-h225-p",False,
Sheril Ordonez,N/A,,Good service,Google,False,2,0,0,0,,False,
Sáng Black,N/A,,Good for me,Google,False,1,0,0,0,,True,"Hello,
Thank you for using Columbia Asia Binh Duong's services.
The hospital would like to thank you for taking the time to evaluate and provide … More"
Danh Nguyen,N/A,,Very good,Google,False,3,0,0,0,,False,
Trần Quốc Tú,N/A,,Very good,Google,False,4,1,0,0,,False,
Er. Satyam,N/A,,Good service,Google,True,14,0,0,0,,False,
Huan Tran,N/A,,Good service!! Good communication..!,Google,False,3,7,0,0,,False,
thảo lê,N/A,,Everything ok,Google,False,1,0,0,0,,True,"Hello,
Thank you for using Columbia Asia Binh Duong's services.
The hospital would like to thank you for taking the time to evaluate and provide … More"
tao ge,N/A,,OK,Google,False,1,0,0,0,,True,"Dear Customer,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
马虎,N/A,,OK,Google,False,3,18,0,0,,True,"Dear valued guest, hello:
Thank you for trusting and choosing to use our services at Columbia Asia Bình Dương, and thank you for taking the time to rate our service quality. … More"
runner true,N/A,,perfect service,Google,False,1,0,0,0,,False,
Edgar Taculog,N/A,,Service is very good but i am curious if they accept credit cards,Google,True,16,3,1,0,,False,
loc le,N/A,,Ok,Google,True,23,0,0,0,,False,
Thảo Phan,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Hiếu Hoàng,N/A,,Ok,Google,False,1,7,0,0,,True,"Hello, 
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Dung Hoàng,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
Ngoc Tran,N/A,,Ok,Google,False,2,0,0,0,,True,"Hello,
Thank you for trusting and using the services at Columbia Asia Binh Duong Hospital, as well as taking the time to evaluate the quality of our services. … More"
CUC NGUYEN THI,N/A,,OK,Google,False,1,0,0,0,,True,"Hello Sister,
Thank you for using the services of Columbia Asia Binh Duong Hospital and submitting your review of the hospital's service quality. … More"
Thiện Lê,N/A,,Ok,Google,False,3,0,0,0,,False,
Phong Nguyen,N/A,,Ok,Google,False,1,0,0,0,,False,
alex wang,N/A,,very good,Google,False,1,0,0,0,,False,
Hồng Trịnh Thị,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello Sister,
Thank you for trusting in using the services of Columbia Asia Binh Duong Hospital and for taking the time to feedback on the quality of the Hospital's services … More"
Niên Mạc Đình,N/A,,Ok,Google,False,1,0,0,0,,True,"Hello,
Thank you for trusting in using the services of Columbia Asia Binh Duong Hospital and for taking the time to respond to the quality of the Hospital's services … More"
高飞,N/A,,OK,Google,False,1,0,0,0,,True,"Hello Sister,
Thank you for using the services of Columbia Asia Binh Duong Hospital and taking the time to evaluate the quality of the Hospital's services. … More"
